WBGene00000001,ENSP00000379855
WBGene00004969,ENSP00000412500
WBGene00004975,ENSP00000403163
WBGene00004978,ENSP00000269143
WBGene00004979,ENSP00000263233
WBGene00004980,ENSP00000420058
WBGene00004981,ENSP00000419023
WBGene00004985,ENSP00000360304
WBGene00004995,ENSP00000362212
WBGene00004996,ENSP00000326018
WBGene00005007,ENSP00000361777
WBGene00005010,ENSP00000383042
WBGene00005014,ENSP00000225504
WBGene00005015,ENSP00000404029
WBGene00005019,ENSP00000283148
WBGene00005020,ENSP00000368496
WBGene00005021,ENSP00000029410
WBGene00005022,ENSP00000319501
WBGene00005023,ENSP00000302629
WBGene00005025,ENSP00000235345
WBGene00005026,ENSP00000265471
WBGene00005077,ENSP00000357667
WBGene00005078,ENSP00000357615
WBGene00005643,ENSP00000397373
WBGene00005648,ENSP00000343445
WBGene00005662,ENSP00000406754
WBGene00005663,ENSP00000358939
WBGene00006055,ENSP00000225688
WBGene00006059,ENSP00000285667
WBGene00006061,ENSP00000348886
WBGene00006062,ENSP00000378965
WBGene00006064,ENSP00000286713
WBGene00006307,ENSP00000315791
WBGene00006308,ENSP00000403040
WBGene00006309,ENSP00000378986
WBGene00006310,ENSP00000320219
WBGene00006318,ENSP00000302166
WBGene00006321,ENSP00000368341
WBGene00006324,ENSP00000260408
WBGene00006349,ENSP00000384536
WBGene00006351,ENSP00000324842
WBGene00006352,ENSP00000325074
WBGene00006359,ENSP00000261674
WBGene00006363,ENSP00000341489
WBGene00006364,ENSP00000253925
WBGene00006364,ENSP00000335614
WBGene00006364,ENSP00000356209
WBGene00006364,ENSP00000388373
WBGene00006365,ENSP00000278934
WBGene00006367,ENSP00000405738
WBGene00006368,ENSP00000359052
WBGene00006369,ENSP00000254029
WBGene00006373,ENSP00000294179
WBGene00006382,ENSP00000389000
WBGene00006382,ENSP00000418379
WBGene00006383,ENSP00000367406
WBGene00006386,ENSP00000358854
WBGene00006387,ENSP00000419760
WBGene00006389,ENSP00000312709
WBGene00006390,ENSP00000362073
WBGene00006391,ENSP00000339917
WBGene00006392,ENSP00000299424
WBGene00006393,ENSP00000354633
WBGene00006396,ENSP00000362930
WBGene00006397,ENSP00000355051
WBGene00006405,ENSP00000370719
WBGene00006406,ENSP00000373347
WBGene00006407,ENSP00000344266
WBGene00006410,ENSP00000233154
WBGene00006411,ENSP00000280155
WBGene00006412,ENSP00000370483
WBGene00006414,ENSP00000369899
WBGene00006415,ENSP00000255608
WBGene00006423,ENSP00000355094
WBGene00006424,ENSP00000311825
WBGene00006432,ENSP00000347152
WBGene00006433,ENSP00000364649
WBGene00006434,ENSP00000301522
WBGene00006437,ENSP00000335341
WBGene00006437,ENSP00000345133
WBGene00006437,ENSP00000355237
WBGene00006438,ENSP00000262613
WBGene00006439,ENSP00000360671
WBGene00006439,ENSP00000370808
WBGene00006442,ENSP00000198939
WBGene00006443,ENSP00000351049
WBGene00006444,ENSP00000262795
WBGene00006444,ENSP00000389976
WBGene00006446,ENSP00000387442
WBGene00006447,ENSP00000372804
WBGene00006448,ENSP00000380548
WBGene00006452,ENSP00000412103
WBGene00006460,ENSP00000282412
WBGene00006461,ENSP00000379766
WBGene00006463,ENSP00000356972
WBGene00006465,ENSP00000399362
WBGene00006467,ENSP00000261681
WBGene00006468,ENSP00000380942
WBGene00006472,ENSP00000365567
WBGene00006473,ENSP00000227474
WBGene00006474,ENSP00000351446
WBGene00006476,ENSP00000366977
WBGene00006477,ENSP00000377416
WBGene00006478,ENSP00000301391
WBGene00006479,ENSP00000286424
WBGene00006481,ENSP00000377483
WBGene00006483,ENSP00000264057
WBGene00006489,ENSP00000359606
WBGene00006490,ENSP00000256707
WBGene00006491,ENSP00000413737
WBGene00006493,ENSP00000356468
WBGene00006494,ENSP00000363807
WBGene00006494,ENSP00000372701
WBGene00006494,ENSP00000389623
WBGene00006494,ENSP00000403583
WBGene00006494,ENSP00000407093
WBGene00006494,ENSP00000413027
WBGene00006496,ENSP00000359610
WBGene00006497,ENSP00000301364
WBGene00006498,ENSP00000373555
WBGene00006498,ENSP00000385276
WBGene00006498,ENSP00000403954
WBGene00006503,ENSP00000363399
WBGene00006504,ENSP00000264930
WBGene00006504,ENSP00000318557
WBGene00006504,ENSP00000387694
WBGene00006504,ENSP00000390199
WBGene00006505,ENSP00000402697
WBGene00006510,ENSP00000264668
WBGene00006512,ENSP00000313603
WBGene00006512,ENSP00000373082
WBGene00006512,ENSP00000389065
WBGene00006512,ENSP00000411327
WBGene00006512,ENSP00000412553
WBGene00006512,ENSP00000413319
WBGene00006512,ENSP00000414373
WBGene00006513,ENSP00000261655
WBGene00006514,ENSP00000240185
WBGene00006515,ENSP00000264255
WBGene00006516,ENSP00000369810
WBGene00006517,ENSP00000357345
WBGene00006518,ENSP00000318351
WBGene00006519,ENSP00000229379
WBGene00006519,ENSP00000404078
WBGene00006520,ENSP00000299596
WBGene00006524,ENSP00000216160
WBGene00006525,ENSP00000316605
WBGene00006526,ENSP00000384264
WBGene00006527,ENSP00000378306
WBGene00006527,ENSP00000378323
WBGene00006527,ENSP00000380878
WBGene00006528,ENSP00000248437
WBGene00006528,ENSP00000301071
WBGene00006528,ENSP00000301072
WBGene00006528,ENSP00000318197
WBGene00006528,ENSP00000326042
WBGene00006528,ENSP00000336799
WBGene00006528,ENSP00000351411
WBGene00006528,ENSP00000369784
WBGene00006528,ENSP00000382982
WBGene00006528,ENSP00000412646
WBGene00006529,ENSP00000248437
WBGene00006529,ENSP00000301071
WBGene00006529,ENSP00000301072
WBGene00006529,ENSP00000318197
WBGene00006529,ENSP00000326042
WBGene00006529,ENSP00000336799
WBGene00006529,ENSP00000351411
WBGene00006529,ENSP00000369784
WBGene00006529,ENSP00000382982
WBGene00006529,ENSP00000412646
WBGene00006530,ENSP00000248437
WBGene00006530,ENSP00000301071
WBGene00006530,ENSP00000301072
WBGene00006530,ENSP00000318197
WBGene00006530,ENSP00000326042
WBGene00006530,ENSP00000336799
WBGene00006530,ENSP00000351411
WBGene00006530,ENSP00000369784
WBGene00006530,ENSP00000382982
WBGene00006530,ENSP00000412646
WBGene00006531,ENSP00000248437
WBGene00006531,ENSP00000301071
WBGene00006531,ENSP00000301072
WBGene00006531,ENSP00000318197
WBGene00006531,ENSP00000326042
WBGene00006531,ENSP00000336799
WBGene00006531,ENSP00000351411
WBGene00006531,ENSP00000369784
WBGene00006531,ENSP00000382982
WBGene00006531,ENSP00000412646
WBGene00006532,ENSP00000248437
WBGene00006532,ENSP00000301071
WBGene00006532,ENSP00000301072
WBGene00006532,ENSP00000318197
WBGene00006532,ENSP00000326042
WBGene00006532,ENSP00000336799
WBGene00006532,ENSP00000351411
WBGene00006532,ENSP00000369784
WBGene00006532,ENSP00000382982
WBGene00006532,ENSP00000412646
WBGene00006533,ENSP00000248437
WBGene00006533,ENSP00000301071
WBGene00006533,ENSP00000301072
WBGene00006533,ENSP00000318197
WBGene00006533,ENSP00000326042
WBGene00006533,ENSP00000336799
WBGene00006533,ENSP00000351411
WBGene00006533,ENSP00000369784
WBGene00006533,ENSP00000382982
WBGene00006533,ENSP00000412646
WBGene00006534,ENSP00000248437
WBGene00006534,ENSP00000301071
WBGene00006534,ENSP00000301072
WBGene00006534,ENSP00000318197
WBGene00006534,ENSP00000326042
WBGene00006534,ENSP00000336799
WBGene00006534,ENSP00000351411
WBGene00006534,ENSP00000369784
WBGene00006534,ENSP00000382982
WBGene00006534,ENSP00000412646
WBGene00006535,ENSP00000248437
WBGene00006535,ENSP00000301071
WBGene00006535,ENSP00000301072
WBGene00006535,ENSP00000318197
WBGene00006535,ENSP00000326042
WBGene00006535,ENSP00000336799
WBGene00006535,ENSP00000351411
WBGene00006535,ENSP00000369784
WBGene00006535,ENSP00000382982
WBGene00006535,ENSP00000412646
WBGene00006536,ENSP00000217133
WBGene00006536,ENSP00000248151
WBGene00006536,ENSP00000259818
WBGene00006536,ENSP00000264071
WBGene00006536,ENSP00000302777
WBGene00006536,ENSP00000309431
WBGene00006536,ENSP00000318697
WBGene00006536,ENSP00000328808
WBGene00006536,ENSP00000339001
WBGene00006536,ENSP00000341289
WBGene00006536,ENSP00000369703
WBGene00006536,ENSP00000373058
WBGene00006536,ENSP00000388436
WBGene00006536,ENSP00000399155
WBGene00006536,ENSP00000400663
WBGene00006536,ENSP00000401317
WBGene00006536,ENSP00000406811
WBGene00006536,ENSP00000410071
WBGene00006536,ENSP00000410829
WBGene00006536,ENSP00000412971
WBGene00006537,ENSP00000217133
WBGene00006537,ENSP00000248151
WBGene00006537,ENSP00000259818
WBGene00006537,ENSP00000264071
WBGene00006537,ENSP00000302777
WBGene00006537,ENSP00000309431
WBGene00006537,ENSP00000318697
WBGene00006537,ENSP00000328808
WBGene00006537,ENSP00000339001
WBGene00006537,ENSP00000341289
WBGene00006537,ENSP00000369703
WBGene00006537,ENSP00000373058
WBGene00006537,ENSP00000388436
WBGene00006537,ENSP00000399155
WBGene00006537,ENSP00000400663
WBGene00006537,ENSP00000401317
WBGene00006537,ENSP00000406811
WBGene00006537,ENSP00000410071
WBGene00006537,ENSP00000410829
WBGene00006537,ENSP00000412971
WBGene00006538,ENSP00000217133
WBGene00006538,ENSP00000248151
WBGene00006538,ENSP00000259818
WBGene00006538,ENSP00000264071
WBGene00006538,ENSP00000302777
WBGene00006538,ENSP00000309431
WBGene00006538,ENSP00000318697
WBGene00006538,ENSP00000328808
WBGene00006538,ENSP00000339001
WBGene00006538,ENSP00000341289
WBGene00006538,ENSP00000369703
WBGene00006538,ENSP00000373058
WBGene00006538,ENSP00000388436
WBGene00006538,ENSP00000399155
WBGene00006538,ENSP00000400663
WBGene00006538,ENSP00000401317
WBGene00006538,ENSP00000406811
WBGene00006538,ENSP00000410071
WBGene00006538,ENSP00000410829
WBGene00006538,ENSP00000412971
WBGene00006540,ENSP00000251413
WBGene00006541,ENSP00000376776
WBGene00006542,ENSP00000375942
WBGene00006543,ENSP00000240328
WBGene00006562,ENSP00000350616
WBGene00006563,ENSP00000304903
WBGene00006566,ENSP00000250237
WBGene00006567,ENSP00000420682
WBGene00006568,ENSP00000301634
WBGene00006571,ENSP00000229201
WBGene00006572,ENSP00000378588
WBGene00006573,ENSP00000257245
WBGene00006574,ENSP00000215570
WBGene00006575,ENSP00000368351
WBGene00006578,ENSP00000371646
WBGene00006579,ENSP00000316512
WBGene00006587,ENSP00000404134
WBGene00006590,ENSP00000368648
WBGene00006594,ENSP00000273666
WBGene00006594,ENSP00000321826
WBGene00006595,ENSP00000328835
WBGene00006595,ENSP00000354522
WBGene00006596,ENSP00000321636
WBGene00006598,ENSP00000412574
WBGene00006599,ENSP00000263125
WBGene00006599,ENSP00000378217
WBGene00006601,ENSP00000229270
WBGene00006606,ENSP00000354087
WBGene00006607,ENSP00000264029
WBGene00006612,ENSP00000262395
WBGene00006613,ENSP00000416149
WBGene00006615,ENSP00000262839
WBGene00006615,ENSP00000369003
WBGene00006617,ENSP00000338093
WBGene00006617,ENSP00000358060
WBGene00006617,ENSP00000387710
WBGene00006619,ENSP00000308938
WBGene00006620,ENSP00000330264
WBGene00006626,ENSP00000346762
WBGene00006633,ENSP00000257857
WBGene00006634,ENSP00000388758
WBGene00006635,ENSP00000358529
WBGene00006638,ENSP00000307701
WBGene00006647,ENSP00000352254
WBGene00006648,ENSP00000359531
WBGene00006654,ENSP00000356357
WBGene00006655,ENSP00000305426
WBGene00006669,ENSP00000282146
WBGene00006677,ENSP00000334650
WBGene00006696,ENSP00000355580
WBGene00006697,ENSP00000307863
WBGene00006698,ENSP00000369629
WBGene00006699,ENSP00000313454
WBGene00006699,ENSP00000333266
WBGene00006699,ENSP00000366568
WBGene00006700,ENSP00000246548
WBGene00006701,ENSP00000360613
WBGene00006702,ENSP00000263228
WBGene00006703,ENSP00000354684
WBGene00006704,ENSP00000380178
WBGene00006705,ENSP00000417644
WBGene00006706,ENSP00000416215
WBGene00006707,ENSP00000272930
WBGene00006708,ENSP00000316176
WBGene00006709,ENSP00000338348
WBGene00006711,ENSP00000397453
WBGene00006712,ENSP00000393596
WBGene00006713,ENSP00000400906
WBGene00006714,ENSP00000409567
WBGene00006715,ENSP00000261427
WBGene00006720,ENSP00000292211
WBGene00006721,ENSP00000284440
WBGene00006724,ENSP00000356420
WBGene00006725,ENSP00000383981
WBGene00006726,ENSP00000377431
WBGene00006727,ENSP00000344818
WBGene00006728,ENSP00000396910
WBGene00006729,ENSP00000360398
WBGene00006730,ENSP00000360742
WBGene00006733,ENSP00000382441
WBGene00006734,ENSP00000343001
WBGene00006735,ENSP00000351990
WBGene00006738,ENSP00000340505
WBGene00006739,ENSP00000377655
WBGene00006742,ENSP00000277549
WBGene00006742,ENSP00000288139
WBGene00006742,ENSP00000353362
WBGene00006742,ENSP00000355192
WBGene00006742,ENSP00000356545
WBGene00006742,ENSP00000365441
WBGene00006742,ENSP00000385724
WBGene00006743,ENSP00000322898
WBGene00006745,ENSP00000334329
WBGene00006746,ENSP00000173229
WBGene00006748,ENSP00000302874
WBGene00006750,ENSP00000262231
WBGene00006751,ENSP00000377012
WBGene00006752,ENSP00000260323
WBGene00006752,ENSP00000380006
WBGene00006752,ENSP00000400409
WBGene00006755,ENSP00000250894
WBGene00006755,ENSP00000365589
WBGene00006756,ENSP00000363229
WBGene00006757,ENSP00000362399
WBGene00006759,ENSP00000348444
WBGene00006760,ENSP00000359727
WBGene00006761,ENSP00000319323
WBGene00006762,ENSP00000350928
WBGene00006763,ENSP00000347792
WBGene00006763,ENSP00000409667
WBGene00006764,ENSP00000341838
WBGene00006767,ENSP00000373214
WBGene00006767,ENSP00000398481
WBGene00006768,ENSP00000264649
WBGene00006768,ENSP00000308122
WBGene00006768,ENSP00000332247
WBGene00006770,ENSP00000376652
WBGene00006772,ENSP00000419101
WBGene00006773,ENSP00000365682
WBGene00006776,ENSP00000389140
WBGene00006777,ENSP00000267540
WBGene00006780,ENSP00000280772
WBGene00006780,ENSP00000349588
WBGene00006780,ENSP00000407057
WBGene00006781,ENSP00000268876
WBGene00006781,ENSP00000407487
WBGene00006783,ENSP00000217420
WBGene00006785,ENSP00000387146
WBGene00006786,ENSP00000354877
WBGene00006787,ENSP00000363827
WBGene00006788,ENSP00000379396
WBGene00006789,ENSP00000216181
WBGene00006789,ENSP00000226207
WBGene00006789,ENSP00000226209
WBGene00006789,ENSP00000245503
WBGene00006789,ENSP00000252172
WBGene00006789,ENSP00000252173
WBGene00006789,ENSP00000255381
WBGene00006789,ENSP00000262873
WBGene00006789,ENSP00000273353
WBGene00006789,ENSP00000348634
WBGene00006789,ENSP00000353590
WBGene00006789,ENSP00000355048
WBGene00006789,ENSP00000379613
WBGene00006789,ENSP00000406273
WBGene00006790,ENSP00000329908
WBGene00006791,ENSP00000269886
WBGene00006793,ENSP00000381992
WBGene00006794,ENSP00000340635
WBGene00006795,ENSP00000367991
WBGene00006796,ENSP00000291547
WBGene00006797,ENSP00000315602
WBGene00006797,ENSP00000385026
WBGene00006798,ENSP00000222812
WBGene00006801,ENSP00000352608
WBGene00006801,ENSP00000355533
WBGene00006801,ENSP00000373884
WBGene00006802,ENSP00000377751
WBGene00006803,ENSP00000263373
WBGene00006803,ENSP00000311489
WBGene00006803,ENSP00000317790
WBGene00006803,ENSP00000349259
WBGene00006803,ENSP00000374373
WBGene00006805,ENSP00000339299
WBGene00006805,ENSP00000353109
WBGene00006807,ENSP00000292672
WBGene00006808,ENSP00000278919
WBGene00006811,ENSP00000376860
WBGene00006812,ENSP00000391088
WBGene00006814,ENSP00000261402
WBGene00006817,ENSP00000229595
WBGene00006818,ENSP00000230732
WBGene00006820,ENSP00000271588
WBGene00006820,ENSP00000348444
WBGene00006822,ENSP00000230256
WBGene00006823,ENSP00000259365
WBGene00006826,ENSP00000326888
WBGene00006829,ENSP00000388996
WBGene00006830,ENSP00000262186
WBGene00006830,ENSP00000331727
WBGene00006830,ENSP00000376695
WBGene00006831,ENSP00000320821
WBGene00006831,ENSP00000347392
WBGene00006831,ENSP00000362405
WBGene00006833,ENSP00000380869
WBGene00006836,ENSP00000342858
WBGene00006839,ENSP00000393511
WBGene00006840,ENSP00000286452
WBGene00006840,ENSP00000307078
WBGene00006840,ENSP00000393379
WBGene00006843,ENSP00000344942
WBGene00006853,ENSP00000341961
WBGene00006856,ENSP00000383125
WBGene00006862,ENSP00000416869
WBGene00006863,ENSP00000340736
WBGene00006868,ENSP00000383053
WBGene00006870,ENSP00000404100
WBGene00006873,ENSP00000419266
WBGene00006875,ENSP00000275954
WBGene00006876,ENSP00000323856
WBGene00006881,ENSP00000372170
WBGene00006887,ENSP00000302269
WBGene00006889,ENSP00000286428
WBGene00006890,ENSP00000217971
WBGene00006893,ENSP00000309297
WBGene00006911,ENSP00000329757
WBGene00006912,ENSP00000329757
WBGene00006913,ENSP00000236067
WBGene00006914,ENSP00000264649
WBGene00006914,ENSP00000308122
WBGene00006915,ENSP00000264649
WBGene00006915,ENSP00000308122
WBGene00006915,ENSP00000332247
WBGene00006916,ENSP00000264649
WBGene00006916,ENSP00000308122
WBGene00006917,ENSP00000253413
WBGene00006918,ENSP00000417378
WBGene00006919,ENSP00000363162
WBGene00006919,ENSP00000372995
WBGene00006919,ENSP00000395436
WBGene00006919,ENSP00000406372
WBGene00006919,ENSP00000406389
WBGene00006919,ENSP00000408670
WBGene00006919,ENSP00000413222
WBGene00006920,ENSP00000379203
WBGene00006921,ENSP00000234396
WBGene00006921,ENSP00000276390
WBGene00006923,ENSP00000329539
WBGene00006924,ENSP00000360034
WBGene00006931,ENSP00000281187
WBGene00006932,ENSP00000381845
WBGene00006933,ENSP00000299138
WBGene00006934,ENSP00000272322
WBGene00006936,ENSP00000211402
WBGene00006936,ENSP00000316092
WBGene00006936,ENSP00000364815
WBGene00006936,ENSP00000372860
WBGene00006936,ENSP00000373036
WBGene00006936,ENSP00000390673
WBGene00006936,ENSP00000394802
WBGene00006936,ENSP00000400867
WBGene00006936,ENSP00000401121
WBGene00006936,ENSP00000403359
WBGene00006936,ENSP00000408337
WBGene00006936,ENSP00000415316
WBGene00006937,ENSP00000287295
WBGene00006940,ENSP00000392855
WBGene00006941,ENSP00000313059
WBGene00006944,ENSP00000298139
WBGene00006945,ENSP00000376620
WBGene00006946,ENSP00000235521
WBGene00006957,ENSP00000223023
WBGene00006958,ENSP00000370877
WBGene00006959,ENSP00000343155
WBGene00006960,ENSP00000388941
WBGene00006961,ENSP00000362441
WBGene00006963,ENSP00000364270
WBGene00006964,ENSP00000366396
WBGene00006968,ENSP00000320658
WBGene00006970,ENSP00000319248
WBGene00006974,ENSP00000260363
WBGene00006975,ENSP00000307411
WBGene00006976,ENSP00000382794
WBGene00006987,ENSP00000353767
WBGene00006993,ENSP00000353846
WBGene00006994,ENSP00000395302
WBGene00006996,ENSP00000294353
WBGene00006997,ENSP00000360252
WBGene00007000,ENSP00000322439
WBGene00007007,ENSP00000396467
WBGene00007008,ENSP00000373772
WBGene00007009,ENSP00000262650
WBGene00007009,ENSP00000265428
WBGene00007009,ENSP00000352069
WBGene00007010,ENSP00000411825
WBGene00007012,ENSP00000258648
WBGene00007013,ENSP00000290663
WBGene00007014,ENSP00000255764
WBGene00007015,ENSP00000293777
WBGene00007017,ENSP00000251871
WBGene00007018,ENSP00000409553
WBGene00007019,ENSP00000416227
WBGene00007020,ENSP00000265350
WBGene00007021,ENSP00000278200
WBGene00007022,ENSP00000420393
WBGene00007026,ENSP00000225728
WBGene00007028,ENSP00000352925
WBGene00007029,ENSP00000340330
WBGene00007030,ENSP00000258484
WBGene00007042,ENSP00000296302
WBGene00007043,ENSP00000266483
WBGene00007045,ENSP00000380188
WBGene00007047,ENSP00000253339
WBGene00007048,ENSP00000368856
WBGene00007050,ENSP00000261637
WBGene00007053,ENSP00000219084
WBGene00007053,ENSP00000362330
WBGene00007053,ENSP00000382863
WBGene00007053,ENSP00000392028
WBGene00007054,ENSP00000403256
WBGene00007055,ENSP00000310832
WBGene00007056,ENSP00000222219
WBGene00007059,ENSP00000372697
WBGene00007059,ENSP00000390831
WBGene00007059,ENSP00000391197
WBGene00007059,ENSP00000404016
WBGene00007059,ENSP00000406988
WBGene00007059,ENSP00000409952
WBGene00007059,ENSP00000414502
WBGene00007099,ENSP00000216185
WBGene00007100,ENSP00000306625
WBGene00007101,ENSP00000348722
WBGene00007102,ENSP00000264228
WBGene00007103,ENSP00000280527
WBGene00007104,ENSP00000303740
WBGene00007105,ENSP00000378172
WBGene00007106,ENSP00000309809
WBGene00007107,ENSP00000360473
WBGene00007108,ENSP00000408735
WBGene00007110,ENSP00000299601
WBGene00007111,ENSP00000228284
WBGene00007114,ENSP00000290846
WBGene00007122,ENSP00000265395
WBGene00007126,ENSP00000279263
WBGene00007128,ENSP00000390577
WBGene00007129,ENSP00000265168
WBGene00007135,ENSP00000398880
WBGene00007137,ENSP00000370349
WBGene00007143,ENSP00000323811
WBGene00007144,ENSP00000302114
WBGene00007145,ENSP00000379430
WBGene00007146,ENSP00000370779
WBGene00007150,ENSP00000386040
WBGene00007167,ENSP00000402935
WBGene00007174,ENSP00000356591
WBGene00007175,ENSP00000315013
WBGene00007184,ENSP00000355013
WBGene00007188,ENSP00000381461
WBGene00007189,ENSP00000357069
WBGene00007194,ENSP00000359124
