uniprot_id_cele	uniprot_id_hsap
D4YW53	Q96PU8
Q20758	P40616
H2KZK9	Q9HC07
Q9TYS1	P18583
Q18213	Q8WU10
Q93169	Q9BV20
Q95XY4	Q9H6R4
G5ED33	Q8TE68
G5ED33	Q12929
G5ED33	Q9H6S3
H2KZ86	Q8TB40
H2KZ86	Q8WTS1
P91143	Q8TB40
P91143	Q8WTS1
Q10000	Q7Z5S9
O01810	Q7Z5S9
Q9N4M0	Q9P0J1
Q9N4M0	Q9P2J9
G5EFN2	Q6R327
Q09644	Q7L592
P90740	Q9Y2M0
Q19264	Q9Y315
Q9NEZ7	Q8NFJ9
Q9NF22	Q96DZ1
Q95QG8	Q9Y5B0
H2KZF6	Q5FYB0
H2KZF6	Q5FYB1
H2KZF6	P15848
P08898	P68431
P08898	Q71DI3
K7ZUH9	P68431
K7ZUH9	Q71DI3
B7WN63	Q9UL03
B7WN63	Q5JSJ4
P41846	Q9HAP2
P41846	Q9NP71
Q03601	Q9C040
Q03601	O75382
Q17345	Q9UIV1
Q17345	Q9UFF9
Q17440	O75648
P48150	P62263
P52016	Q13427
Q17848	Q14642
Q9N4Z5	Q96CX6
Q19617	Q8WYK1
Q19617	Q9C0A0
Q19617	Q9BZ76
Q19617	Q96NU0
Q19617	Q9UHC6
Q19617	P78357
O45936	Q7Z2H8
O45936	Q495M3
O45936	Q495N2
O45936	Q6YBV0
G4SQY7	Q7Z2H8
G4SQY7	Q495M3
G4SQY7	Q495N2
G4SQY7	Q6YBV0
Q18886	Q9H444
Q18886	P59074
Q18886	Q96CF2
Q18886	Q9BY43
Q22916	Q9H444
Q22916	P59074
Q22916	Q96CF2
Q22916	Q9BY43
P29355	P62993
P29355	Q13588
O16526	Q6UWP7
Q23087	Q6UWP7
P20271	Q9UBR4
P20271	Q969G2
P61866	P30050
K8ESM7	Q9Y4G2
Q10929	Q9NYB9
Q10929	Q8IZP0
Q10954	Q9P2N5
Q10954	Q5T8P6
H2KZA2	Q9H4I3
Q19421	Q67FW5
Q9U1X0	P22570
Q19854	Q8N2M8
Q95Q18	Q53H82
Q9N4H1	Q7Z4G4
G5EET6	Q9NYI0
G5EET6	Q9BQI7
G5EET6	A5PKW4
O61219	P41227
O61219	Q9BSU3
O62126	Q5BJD5
O44166	Q969S0
O44991	Q9NQ55
Q9BL56	Q13057
G5EF80	Q52LW3
G5EF80	Q92619
G5EF80	Q9P107
G5EDN8	Q5T7N3
G5EDN8	Q14678
G5EDN8	Q63ZY3
E7EM37	P14416
E7EM37	P35462
Q9TYL2	Q13011
Q20959	Q13011
Q20048	O95822
P30630	Q5TKA1
Q19877	P62266
Q09510	P19105
Q09510	O14950
Q09510	P24844
O01864	O95104
O01864	Q9UPN6
Q5WRR6	Q9NY99
Q5WRR6	Q9NSN8
Q9NAA7	Q96P11
Q9NAA7	Q63ZY6
Q27539	Q16740
P34692	Q9BSU1
Q9U294	P53602
Q19467	Q9Y2X7
Q19467	Q14161
G5ECK4	Q6XZF7
G5EGH2	Q9NQX3
Q18931	Q9Y385
Q27535	P12277
Q27535	P06732
Q27535	P12532
Q27535	P17540
Q10454	P12277
Q10454	P06732
Q10454	P12532
Q10454	P17540
O45011	P12277
O45011	P06732
O45011	P12532
O45011	P17540
O01854	P12277
O01854	P06732
O01854	P12532
O01854	P17540
O45518	P12277
O45518	P06732
O45518	P12532
O45518	P17540
Q27507	P10635
Q27507	Q7Z449
Q27507	Q8TAV3
Q27505	P10635
Q27505	Q7Z449
Q27505	Q8TAV3
Q27531	P10635
Q27531	Q7Z449
Q27531	Q8TAV3
Q27506	P10635
Q27506	Q7Z449
Q27506	Q8TAV3
G5ED86	P10635
G5ED86	Q7Z449
G5ED86	Q8TAV3
O17599	P10114
O17599	Q9Y3L5
O17599	P61225
Q6AHQ8	Q9UNF0
Q6AHQ8	Q9BY11
Q6AHQ8	Q9UKS6
Q8I0G4	Q9UIJ5
Q8I0G4	Q5W0Z9
Q8I0G4	Q96MV8
G5ECW9	Q8TEH3
G5ECW9	Q8IV53
O17580	Q9Y3T9
Q45EK7	Q8IYL2
Q21593	Q9H694
Q9XX15	Q92979
O16369	P56377
O16369	P61966
Q23588	O95045
Q23588	Q16831
Q95X44	P36543
Q95X44	Q96A05
Q8MQ51	P80303
Q8MQ51	Q02818
O01738	Q6ZN54
Q9U6P6	O75792
G5EF63	Q9Y5W7
Q95PZ7	P61289
Q95PZ8	Q96I59
Q21545	O43934
Q9XV34	O43934
Q19932	O43934
I7LFE4	O43934
Q17824	O43934
G5ECP0	O75161
O02655	P17707
O18240	P62269
Q9GN62	Q15831
Q22585	Q96C34
Q9N491	Q96L58
Q11187	Q05DH4
Q11187	Q8N612
G5EC05	Q9NTI5
G5EC05	Q29RF7
Q9U1Y5	O96017
A4F324	O96017
H2KY84	Q9Y6Y1
H2KY84	O94983
O45577	Q9H0L4
O45577	P33240
Q2MDF2	Q6P1Q9
Q2MDF2	Q96IZ6
Q11186	Q96AD5
Q11186	Q9NST1
Q18122	Q9UHK6
Q09618	Q9UHK6
Q09500	O60931
Q18775	P35368
G5EGK6	Q96T58
P34501	Q9UGT4
Q95XU6	Q6PJT7
Q9XVS4	Q14978
P90901	Q03252
O02365	Q03252
Q21065	Q03252
P90900	Q03252
Q19289	Q03252
Q19286	Q03252
Q22306	Q15777
Q22306	O15442
O16686	Q8IZ73
Q10045	Q53HI1
P46579	Q9UGM6
Q95Y58	Q96DM3
Q9N360	Q3ZCX4
Q9N360	Q5MCW4
Q9N360	P51523
Q9N360	Q99676
Q9N360	P17025
Q9N360	P52742
Q9N360	Q14587
Q9N360	Q6ECI4
Q9N360	Q8TAQ5
Q9N360	Q6P3V2
Q9N360	Q9BX82
Q9N360	Q9P2J8
Q9N360	Q52M93
Q9N360	P51814
Q9N360	P17014
Q9N360	Q14590
Q9N360	Q86UE3
Q9N360	Q9NYW8
Q9N360	Q8N184
Q9N360	P35789
Q9N360	Q2M218
Q9N360	O94892
Q9N360	Q03923
Q9N360	P17039
Q9N360	Q8IYB9
Q9N360	A8MTY0
Q9N360	Q8N8J6
Q9N360	Q86V71
Q9N360	A6NNF4
Q9N360	O75290
Q9N360	Q7Z3V5
Q9N360	Q5JVG2
Q9N360	Q14591
Q9N360	P17038
Q9N360	Q96SK3
Q9N360	Q96N22
Q9N360	O75820
Q9N360	Q9HBT7
Q9N360	Q3MIS6
Q9N360	Q96RE9
Q9N360	Q9H7R5
Q9N360	Q9Y6R6
Q9N360	Q8NDQ6
Q9N360	Q76KX8
Q9N360	Q8N7M2
Q9N360	P17019
Q9N360	Q8N972
Q9N360	Q86YE8
Q9N360	Q86T29
Q9N360	P0DKX0
Q9N360	Q02386
Q9N360	Q32M78
Q9N360	O75437
Q9N360	Q14585
Q9N360	Q14588
Q9N360	P52736
Q9N360	P17020
Q9N360	Q9HCZ1
Q9N360	Q9Y6Q3
Q9N360	Q8WXB4
Q9N360	O14709
Q9N360	P51508
Q9N360	Q8NHY6
Q9N360	Q06732
Q9N360	B4DU55
Q9N360	Q5SXM1
Q9N360	Q6ZN57
Q9N360	Q2M3X9
Q9N360	Q9BY31
Q9N360	A6NK75
Q9N360	P15622
Q9N360	Q8TD23
Q9N360	Q9BRH9
Q9N360	Q8TF47
Q9N360	Q06730
Q9N360	P17021
Q9N360	Q9Y473
Q9N360	P17027
Q9N360	P17017
Q9N360	Q3KP31
Q9N360	Q9NYT6
Q9N360	Q9UJW8
Q9N360	P17097
Q9N360	Q8TF45
Q9N360	Q6ZMW2
Q9N360	Q9HCL3
Q9N360	Q6PDB4
Q9N360	Q7Z7L9
Q9N360	P52740
Q9N360	Q03938
Q9N360	B4DXR9
Q9N360	O75373
Q9N360	Q96NL3
Q9N360	Q9NZL3
Q9N360	Q96ND8
Q9N360	Q9H0M5
Q9N360	Q3ZCT1
Q9N360	Q9NQV7
Q9N360	Q03936
Q9N360	P51522
Q9N360	Q7Z340
Q9N360	P17031
Q9N360	Q8N7Q3
Q9N360	Q14586
Q9N360	Q5HYK9
Q9N360	Q6PF04
Q9N360	Q9UK10
Q9N360	Q9Y2H8
Q9N360	Q5JNZ3
Q9N360	Q86WZ6
Q9N360	Q8N7K0
Q9N360	Q8N141
Q9N360	Q9P255
Q9N360	O43296
Q9N360	Q96LW1
Q9N360	Q8NB42
Q9N360	Q9P0L1
Q9N360	Q08ER8
Q9N360	Q8TF32
Q9N360	Q5CZA5
Q9N360	Q6NX49
Q9N360	Q8N9K5
Q9N360	Q494X3
Q9N360	Q6PG37
Q9N360	Q9Y3M9
Q9N360	Q8TBZ5
Q9N360	Q8NEP9
Q9N360	Q9HCX3
Q9N360	Q9Y2P7
Q9N360	Q96MU6
Q9N360	Q96MR9
Q9N360	Q9NQZ8
Q9N360	Q9Y2Q1
Q9N360	Q6P9A1
Q9N360	Q8WV37
Q9N360	O60765
Q9N360	Q9Y2P0
Q9N360	P15621
Q9N360	Q8IZ26
Q9N360	Q8TAF7
Q9N360	Q147U1
Q9N360	Q86Y25
Q9N360	P21506
Q9N360	P51786
Q9N360	Q14593
Q9N360	A6NDX5
Q9N360	P17032
Q9N360	P16415
Q9N360	Q8TF39
Q9N360	Q96NI8
Q9N360	Q9H7R0
Q9N360	Q8N9F8
Q9N360	Q8TBZ8
Q9N360	Q96GE5
Q9N360	Q6P9A3
Q9N360	Q9BWM5
Q9N360	Q9UC07
Q9N360	Q9Y2A4
Q9N360	Q86UD4
Q9N360	P10072
Q9N360	Q96N38
Q9N360	Q6ZMV8
Q9N360	Q9UK13
Q9N360	C9JN71
Q9N360	Q68DY1
Q9N360	Q8N883
Q9N360	Q96NJ6
Q9N360	P0CG24
Q9N360	Q8NEM1
Q9N360	O75123
Q9N360	O43361
Q9N360	Q14584
Q9N360	Q03924
Q9N360	Q96SQ5
Q9N360	Q2M3W8
Q9N360	O95780
Q9N360	Q8TAU3
Q9N360	Q6ZMS4
Q9N360	Q3KQV3
Q9N360	Q6ZNH5
Q9N360	P17030
Q9N360	Q8N8Z8
Q9N360	Q13398
Q9N360	Q9NQX6
Q9N360	Q96PE6
Q9N360	Q14929
Q9N360	Q9C0F3
Q9N360	Q86XU0
Q9N360	Q7Z3I7
Q9N360	Q8IW36
Q9N360	Q15937
Q9N360	Q2VY69
Q9N360	Q9ULM2
Q9N360	Q96HQ0
Q9N360	Q8NDW4
Q9N360	P52737
Q9N360	Q96SR6
Q9N360	Q8TB69
Q9N360	Q6P1L6
Q9N360	Q9HBT8
Q9N360	P17024
Q9N360	Q6NX45
Q9N360	Q68EA5
Q9N360	Q8N393
Q9N360	Q9UC06
Q9N360	Q9BUY5
Q9N360	P17040
Q9N360	Q6P280
Q9N360	Q96JL9
Q9N360	Q15935
Q9N360	P13682
Q9N360	Q12901
Q9N360	Q15928
Q9N360	Q8NEK5
Q9N360	A6NK53
Q9N360	Q96NJ3
Q9N360	P28698
Q9N360	O43309
Q9N360	Q8N8L2
Q9N360	Q68DI1
Q9N360	Q9NSJ1
Q9N360	Q13106
Q9N360	H0YG68
Q9N360	Q8NDP4
Q9N360	Q8IYI8
Q9N360	P59923
Q9N360	P0CG31
Q9N360	O14978
Q9N360	Q8TA94
Q9N360	P52741
Q9N360	P58317
Q9N360	Q96CS4
Q9N360	Q9Y2L8
Q9N360	Q499Z4
Q9N360	Q68DY9
Q9N360	Q96K58
Q9N360	Q86TJ5
Q9N360	O75467
Q9N360	Q96SZ4
Q9N360	Q6AW86
Q9N360	A8MT65
Q9N360	Q9UK11
Q9N360	Q6U7Q0
Q9N360	Q5TEC3
Q9N360	Q13105
Q9N360	Q7Z7K2
Q9N360	Q9NV72
Q9N360	Q9NR11
Q9N360	Q9NSD4
Q9N360	Q9BWE0
Q9N360	Q9P2F9
Q9N360	Q9HAH1
Q9N360	Q96MX3
Q9N360	Q9NQX1
Q9N360	Q96EG3
Q9N360	P0C7X5
B9WRU1	Q9BUJ2
B9WRU1	Q00839
B9WRU1	H3BQZ7
B9WRU1	Q1KMD3
O16619	Q9BTZ2
O16619	P0CG22
O16619	Q6PKH6
O16619	Q13268
Q9GRZ1	Q15691
Q9GRZ1	Q9UPY8
Q9GRZ1	Q15555
Q9GRZ0	Q15691
Q9GRZ0	Q9UPY8
Q9GRZ0	Q15555
Q9N531	Q68DX3
Q9N531	Q12923
H8W3Y2	Q68DX3
H8W3Y2	Q12923
H2KZY5	O00391
H2KZY5	Q6ZRP7
G5EFL5	O75112
G5EFL5	Q96HC4
Q21121	Q8NE86
Q21121	Q9NWR8
Q9N5L0	Q8IZ69
Q9N5L0	Q96GJ1
O45420	A6NEE1
O44712	P35869
Q95R03	Q92604
G5EBW3	Q6IWH7
G5EBW3	Q32M45
G5EBW3	Q9BYT9
G5EBW3	Q9NQ90
G5EBW3	Q75V66
G5EBW3	Q5XXA6
G5EBW3	Q4KMQ2
G5EBW3	A1A5B4
Q9XXK7	Q15629
Q9XXK7	Q8N609
Q9XXK7	Q15035
Q18090	O96008
Q18090	Q969M1
Q19705	P36404
O61710	Q9NQH7
Q9XVS0	Q7L5A8
Q9GRV2	Q9Y6I4
P52009	P62937
P52009	P30405
P52009	Q9Y536
P52009	A2BFH1
P52009	F5H284
P52015	P62937
P52015	P30405
P52015	Q9Y536
P52015	A2BFH1
P52015	F5H284
P52011	P62937
P52011	P30405
P52011	Q9Y536
P52011	A2BFH1
P52011	F5H284
P52010	P62937
P52010	P30405
P52010	Q9Y536
P52010	A2BFH1
P52010	F5H284
P20792	Q8NER5
P20792	P36897
P20792	P36896
P20792	Q04771
P20792	P37023
P34374	Q8IZS8
P34374	Q7Z3S7
P34374	Q9NY47
P34374	P54289
O45946	Q07020
P48158	P62829
P49049	Q8TCT9
Q9XW12	O76071
O18216	Q9NRX1
Q95QU1	Q96S16
Q9XXG5	O14656
Q9XXG5	O14657
Q9XXG5	Q5JU69
O45271	O14656
O45271	O14657
O45271	Q5JU69
Q95NU5	O14656
Q95NU5	O14657
Q95NU5	Q5JU69
Q3LFN0	Q9NQ40
Q3LFN0	Q9HAB3
Q3LFN0	Q9NWF4
G4SDH4	Q9NQ40
G4SDH4	Q9HAB3
G4SDH4	Q9NWF4
P52652	P23193
P52652	Q15560
P52652	O75764
Q19007	P55209
Q19007	Q99733
Q19007	Q9ULW6
Q10651	P51693
Q10651	Q06481
Q10038	Q13202
Q10038	Q9BY84
Q21544	P32322
Q21544	Q96C36
P49029	Q96A72
P49029	P61326
P53016	P35249
P51404	P62277
Q9XVS1	O43148
Q2A950	Q8WUB8
Q8I4M0	Q8N8R3
Q9XWP6	O60341
Q22343	O60341
O17636	O95571
P53703	P53701
Q9BL19	P18621
Q9U221	P13051
P91154	Q9Y221
Q18892	Q9HCE0
Q9TYK1	Q9NY12
Q94166	Q15475
Q94166	Q9NPC8
Q94166	O95343
Q94166	O95475
G5EBI4	Q8IUS5
G5EBI4	Q9H6B9
G5EDL5	Q8IUS5
G5EDL5	Q9H6B9
Q10658	A6NIH7
Q10658	Q13432
Q18268	A6NIH7
Q18268	Q13432
K8ESG0	Q5SQS7
K8ESG0	Q9H788
O17514	Q15910
O17514	Q92800
G5EES9	O43396
Q95Y90	P32969
Q18874	Q86XE3
Q9XVJ3	P09417
Q20716	Q9ULR0
G5ED03	P98174
G5ED03	Q96M96
G5ED03	Q5JSP0
G5ED03	Q7Z6J4
Q9XVK6	Q9UPY6
Q9XVK6	Q92558
Q9XVK6	Q9Y6W5
P41879	O95870
P41879	Q9H3Z7
P21541	Q9C0D3
P21541	Q6WRX3
O45379	P36405
Q09584	P08621
Q21755	Q9Y314
Q9TYQ4	Q9BXW7
Q93638	Q9Y324
Q20443	Q86V86
Q20443	P11309
Q20443	Q9P1W9
G5EBK8	P62070
G5EBK8	P10301
Q965S2	Q8N2K0
Q965S2	Q7Z5M8
Q09583	P25788
A5PEX8	Q9BSR8
P90783	Q8N7H5
Q17431	Q8WVC0
Q09422	Q96HS1
Q21350	Q8WVB6
Q17433	Q9H1X3
P91243	Q9NVH1
Q4W5Q8	Q8N5D0
Q22554	Q96AE7
Q9N534	Q7Z695
Q9N477	Q8TED0
P90754	Q13822
P90754	O14638
P90754	P22413
P90755	Q13822
P90755	O14638
P90755	P22413
O02213	P08908
O02213	P28222
O02213	P28221
P13528	Q15319
P13528	Q12837
P13528	Q01851
Q965N7	Q96A44
Q965N7	Q96BD6
Q965N7	Q99619
Q19345	O00482
Q19345	Q13285
G5EFL1	Q8WVB3
G5EDG9	Q8WVB3
Q22949	Q9HCL2
Q22949	Q6NUI2
H2KYI5	P00813
P34604	Q14232
Q9N4Y9	O95159
Q17765	Q8N371
Q93380	Q86WB7
Q21084	Q9H2D1
Q95XR2	Q96CB9
Q93561	Q9BUN8
Q18426	P50542
Q18426	Q8IYB4
P49632	P62987
Q21230	P20042
Q93168	O95433
Q95XI9	P36542
Q18093	Q99442
Q9XXJ1	Q16775
Q8MXH7	Q9ULC4
H2L2F7	Q15654
H2L2F7	Q93052
H2L2F7	Q15942
Q22495	P62079
Q22495	Q96FV3
Q22495	Q8NG11
G5ECH1	Q9Y5B6
G5ECH1	P16383
O45496	Q08257
P34666	Q5HYK3
Q7JMR0	O75419
G5EGR8	Q96FX7
G5EDB8	Q99437
H2KZ29	Q96PV6
Q9N2W9	P62256
Q09524	Q9BZE2
Q9XWZ3	Q15771
Q21925	Q9H7Z7
Q3Y402	Q9H0W9
Q18500	Q8IUK5
Q18500	Q6UX71
P34313	P41223
Q21484	O14929
Q27873	P22061
Q09297	Q9BW91
Q19434	Q96I15
Q9N3A9	Q6N075
Q19714	Q9UM00
Q27519	P20815
Q27519	P24557
Q27519	P08684
Q27519	P24462
Q27519	Q9HB55
Q27518	P20815
Q27518	P24557
Q27518	P08684
Q27518	P24462
Q27518	Q9HB55
Q27514	P20815
Q27514	P24557
Q27514	P08684
Q27514	P24462
Q27514	Q9HB55
Q27513	P20815
Q27513	P24557
Q27513	P08684
Q27513	P24462
Q27513	Q9HB55
Q27517	P20815
Q27517	P24557
Q27517	P08684
Q27517	P24462
Q27517	Q9HB55
Q09653	P20815
Q09653	P24557
Q09653	P08684
Q09653	P24462
Q09653	Q9HB55
Q27520	P20815
Q27520	P24557
Q27520	P08684
Q27520	P24462
Q27520	Q9HB55
O17806	P20815
O17806	P24557
O17806	P08684
O17806	P24462
O17806	Q9HB55
O17807	P20815
O17807	P24557
O17807	P08684
O17807	P24462
O17807	Q9HB55
Q27515	P20815
Q27515	P24557
Q27515	P08684
Q27515	P24462
Q27515	Q9HB55
Q27516	P20815
Q27516	P24557
Q27516	P08684
Q27516	P24462
Q27516	Q9HB55
Q9XUT8	P20815
Q9XUT8	P24557
Q9XUT8	P08684
Q9XUT8	P24462
Q9XUT8	Q9HB55
O17624	P20815
O17624	P24557
O17624	P08684
O17624	P24462
O17624	Q9HB55
P46941	Q8IWW6
P46941	Q6ZUM4
P46941	Q9BRR9
O61217	P00491
Q09438	P00491
P52879	O15258
O44501	P49354
Q22908	Q8IZ41
Q18581	Q9BYF1
Q9N3S9	Q9NQQ7
Q9XXN0	Q9Y606
Q19124	Q676U5
Q19124	Q8NAA4
Q09406	Q676U5
Q09406	Q8NAA4
Q09363	O94766
Q09363	Q9P2W7
H2KYE9	Q8IUH5
H2KYE9	Q8IUH4
P91128	P26373
P91277	P61978
O76630	Q15006
Q19420	P29218
Q19420	O14732
Q9XTY6	Q9Y6R0
Q9XTY6	P49757
Q09385	O95926
Q20797	Q13190
O01581	Q9H0R4
P52017	Q9H2H8
Q9N359	Q9BT78
G5EDT1	Q08999
G5EDT1	P28749
Q11102	Q8NB25
Q11102	Q9ULE4
Q18891	Q9H267
Q18891	Q96AX1
Q9XX28	Q92506
Q19246	Q92506
P90841	A2RRP1
H2KZL6	Q9Y2Z4
P46554	Q9UIC8
Q8ITY6	Q8IVS2
Q86D99	Q9UBQ0
P91400	Q9BVG8
G5ECC0	Q9BVG8
Q23124	Q9BVG8
Q21025	O14578
Q9XVH4	O14578
O01498	Q92783
O01498	O75886
G5EBS1	Q9H3H1
Q22484	Q13395
P45962	Q9BW19
Q18445	Q9Y3C6
G5EC69	P23469
G5EC69	P18433
G5ECU1	P63208
G5EDD8	P63208
Q7JP61	P08913
Q7JP61	P18825
Q9TZK5	O14792
Q9TZK5	Q8IZT8
Q17911	Q96PX1
Q17911	O60291
G5EGA7	O14807
O01824	O00764
G5EFS4	Q96C86
Q09253	Q9HC38
Q10923	Q9NZN8
Q4W4Z2	Q8WWV3
Q21915	Q9UMS0
Q9TYY0	Q92696
O01479	P28289
O01479	Q9NYL9
O01479	Q9NZQ9
O01479	Q9NZR1
Q19253	Q96RU3
Q19253	Q5T0N5
Q19253	Q15642
Q9XW41	Q9UMY4
Q9XW41	O60493
Q19520	O75717
Q10950	Q5T280
Q95NM6	Q14249
Q20124	Q9BW85
Q22453	Q9NP77
Q95QD5	Q9Y6N1
Q93244	P35520
O45679	P35520
O01592	P35520
O16284	P35520
H2L0E6	Q7RTX9
H2L0E6	Q7RTY1
O44738	Q9Y3B3
O44738	Q9Y3Q3
G5ECX8	P53990
O44480	Q02543
G5ED97	Q8IWX8
Q19691	O95947
Q17602	P35658
Q9N5X5	O75879
Q8ITW1	Q14BN4
G4RZJ9	Q16620
G4RZJ9	Q16288
G4RZJ9	P04629
G4RZJ9	O15146
Q9N373	Q9H000
Q9N373	Q9UHC7
Q9N373	Q13434
Q9N373	Q13064
Q20365	Q9H082
Q20365	Q14088
P24891	P00414
O17218	P62244
Q09357	Q86W50
Q21929	Q7Z4W1
Q95XL8	Q13112
Q45EL5	Q6NXT4
Q19133	Q9H477
Q9N3F0	Q9H7B2
G5EC14	Q52LR7
G5EC14	Q9H2F5
O44986	P35348
O44986	P25100
H2KYM6	Q9P2D6
H2KYM6	Q49AJ0
Q9N4B8	P13056
Q9N4B8	P49116
Q9XU84	O75356
Q9XU84	O75354
A5JYX8	Q969V3
K8F7X5	Q92759
G5EFD7	Q9Y4P3
Q95Y67	P57723
Q95Y67	P57721
Q95Y67	Q15366
Q95Y67	Q15365
Q21752	P45880
Q21752	P21796
Q21752	Q9Y277
Q20871	Q9UBS8
Q20874	Q9UBS8
Q20446	O43824
Q18186	P41214
Q19537	P27694
G5EDI3	Q9H0C8
H2KZK4	Q9BSY9
Q23312	P62081
Q09235	Q8IVS8
Q95XD0	Q13868
P34548	Q9UBV7
Q21503	Q9BV44
Q9TYM6	Q6PI26
Q9XVJ5	Q9NUM3
O62511	Q8NHS3
L8E6P0	Q8NHS3
O16697	Q8NHS3
O16698	Q8NHS3
Q23173	Q8NHS3
Q23104	Q8NHS3
Q9N3G2	Q8NHS3
O17212	O43435
O17212	O75333
O44512	P47985
O44512	P0C7P4
G5EBT9	Q9NXS2
G5EBT9	Q16769
Q19267	Q96HD1
Q19267	Q6UXH1
Q21322	P09012
Q21323	P09012
H2KYA0	O95218
O17066	O95149
Q20546	P49755
Q20128	Q06265
Q86ME6	P18089
O01426	Q9H9Y4
Q95YD7	P34981
Q17426	Q96PZ0
Q9U1W7	P78330
Q9TXI3	Q7LBR1
Q18924	Q5FYA8
Q18924	P51689
Q18924	P51690
Q18924	P54793
Q18924	P08842
O02326	A6NKF2
O02326	Q99856
O02326	Q8IVW6
Q21430	Q15052
Q21430	Q14155
O45431	Q99633
O45431	M0R3G1
Q10949	Q9UG56
Q9XW03	Q86WR0
Q9N3Y9	Q9NQA5
Q9N3Y9	Q9H1D0
Q22374	Q9NQA5
Q22374	Q9H1D0
G5EDR9	Q9NQA5
G5EDR9	Q9H1D0
O61220	Q9NQA5
O61220	Q9H1D0
G5EBV8	Q9NQA5
G5EBV8	Q9H1D0
F3Y5P4	Q3V6T2
F3Y5P4	Q9P219
F3Y5P4	A6NC98
O17328	Q7RTY0
O17328	Q8NCK7
Q22109	Q7RTY0
Q22109	Q8NCK7
G5EEG6	Q96CQ1
G5EEG6	Q9BSK2
F5GUD1	Q9HB14
F5GUD1	Q9HB15
Q22024	Q03112
Q22024	Q9HAZ2
O44568	Q9UGC7
O44568	O75570
Q9TZ69	P61086
P52484	P61086
G5EBY6	Q7RTV0
O17003	Q5VZE5
Q20140	P00568
Q17800	P98073
O18183	Q8NI37
Q22054	P62249
Q18934	Q70HW3
Q9BKU5	P46776
Q5FC21	Q86SQ9
Q86S73	Q8N2K1
Q9U1Q0	Q53HC9
Q9GYG4	Q9BY32
Q21603	P16662
Q21603	P36537
Q21603	O75310
Q21603	P06133
Q21603	Q9BY64
Q21603	P54855
Q21603	O75795
Q21603	Q9Y4X1
Q21603	Q6UWM9
Q21603	Q9HAW9
Q21603	P22309
Q21603	O60656
Q21603	P35503
Q21603	P35504
Q21603	Q9HAW7
Q21603	Q9HAW8
Q21603	P19224
Q21603	P22310
O16276	P16662
O16276	P36537
O16276	O75310
O16276	P06133
O16276	Q9BY64
O16276	P54855
O16276	O75795
O16276	Q9Y4X1
O16276	Q6UWM9
O16276	Q9HAW9
O16276	P22309
O16276	O60656
O16276	P35503
O16276	P35504
O16276	Q9HAW7
O16276	Q9HAW8
O16276	P19224
O16276	P22310
G5ECR9	P24468
G5ECR9	P10589
G5ECR9	P10588
G5ECR9	P28702
G5ECR9	P19793
G5ECR9	P48443
H2KZI9	Q7Z3T8
H2KZI9	O95405
A8WHT1	Q32P41
Q27389	P40429
Q09320	Q6ZT21
Q23383	Q8TCB7
Q09305	Q9Y312
Q9GYK4	Q9Y3E7
Q20012	O14756
Q20012	Q8NEX9
Q20012	O75452
Q20012	Q92781
Q20012	Q9BPW9
O16881	O14756
O16881	Q8NEX9
O16881	O75452
O16881	Q92781
O16881	Q9BPW9
O01758	O14756
O01758	Q8NEX9
O01758	O75452
O01758	Q92781
O01758	Q9BPW9
O44148	P25103
O44148	P29371
O44148	P21452
Q9U1Z6	Q8WU67
Q9U1Z6	Q96SE0
Q18610	Q8WU67
Q18610	Q96SE0
G5EF77	M0R2C6
G5EF77	Q9NP81
Q7YTG8	Q969M3
Q7YTG8	Q8N8F6
G5EGI8	Q6NUP7
Q09485	Q13702
Q23237	P49720
Q9N5U5	Q6P1J9
Q8MQ22	Q9H6U6
O16481	Q4G176
Q20264	Q4G176
G5EEW0	Q96F81
G5EEW0	A7MBM2
P92004	Q7Z5L9
P92004	Q9H1B7
O62102	Q99436
O62102	P40306
P49191	Q9H5J4
P49191	Q9HB03
Q9U2T2	Q8NFB2
Q9U2T2	Q9H7F4
P41994	P49247
Q21633	P68036
Q22647	Q3ZCQ8
Q95X35	Q53F39
Q9XVT0	Q15050
Q19302	Q9UKD2
Q5WRT0	Q96RR1
Q9TXV7	Q9NUW8
Q17571	Q92482
Q17571	O43315
Q17571	O14520
Q17571	Q96PS8
Q17571	A6NL99
Q21473	Q92482
Q21473	O43315
Q21473	O14520
Q21473	Q96PS8
Q21473	A6NL99
Q9XW36	Q92482
Q9XW36	O43315
Q9XW36	O14520
Q9XW36	Q96PS8
Q9XW36	A6NL99
Q18776	Q9NXV2
Q18776	Q14681
Q18776	Q8N5Z5
Q19781	O14734
Q95Q68	O14734
Q18969	Q96DA2
Q18969	Q14964
G5EBR7	P27695
Q19000	O75936
D1MN80	Q96DC8
Q9TXZ9	O15498
Q9BKT9	Q8N1F7
O44490	O15083
O44490	Q8IUD2
Q21746	O43765
Q21746	Q96EQ0
G5EEI8	Q9UHD1
G5EEI8	Q9UKP3
Q20611	Q96IV6
Q20612	Q96IV6
O44410	O43159
B5BM26	Q70Z53
P54137	P78549
Q19341	P46952
Q18316	Q5T160
Q965S3	P61599
O62245	Q9UQ84
Q5CZ52	Q96RK4
P41828	P51449
P41828	P35398
P41828	Q92753
Q93576	P22392
Q93576	P15531
Q93576	O60361
G5EFD2	Q6VAB6
G5EFD2	Q8IVT5
G5EC36	Q96A47
G5EC36	P61371
