Gene stable ID	Transcript stable ID	Human gene stable ID	Human gene name
WBGene00000708	M199.5a	ENSG00000049089	COL9A2
WBGene00000708	M199.5b	ENSG00000049089	COL9A2
WBGene00000708	M199.5a	ENSG00000169436	COL22A1
WBGene00000708	M199.5b	ENSG00000169436	COL22A1
WBGene00000708	M199.5a	ENSG00000124749	COL21A1
WBGene00000708	M199.5b	ENSG00000124749	COL21A1
WBGene00000708	M199.5a	ENSG00000092758	COL9A3
WBGene00000708	M199.5b	ENSG00000092758	COL9A3
WBGene00000708	M199.5a	ENSG00000082293	COL19A1
WBGene00000708	M199.5b	ENSG00000082293	COL19A1
WBGene00000708	M199.5a	ENSG00000112280	COL9A1
WBGene00000708	M199.5b	ENSG00000112280	COL9A1
WBGene00000761	C24A11.9	ENSG00000148459	PDSS1
WBGene00000762	F57B9.4a	ENSG00000173085	COQ2
WBGene00000762	F57B9.4e	ENSG00000173085	COQ2
WBGene00000763	Y57G11C.11a	ENSG00000132423	COQ3
WBGene00000763	Y57G11C.11b	ENSG00000132423	COQ3
WBGene00000763	Y57G11C.11c	ENSG00000132423	COQ3
WBGene00000764	T03F1.2	ENSG00000167113	COQ4
WBGene00000765	ZK652.9	ENSG00000110871	COQ5
WBGene00000766	K07B1.2	ENSG00000119723	COQ6
WBGene00000767	C35D10.4	ENSG00000163050	COQ8A
WBGene00000767	C35D10.4	ENSG00000123815	COQ8B
WBGene00000768	R01H10.3a	ENSG00000167549	CORO6
WBGene00000768	R01H10.3b	ENSG00000167549	CORO6
WBGene00000768	R01H10.3c	ENSG00000167549	CORO6
WBGene00000768	R01H10.3d	ENSG00000167549	CORO6
WBGene00000768	R01H10.3a	ENSG00000110880	CORO1C
WBGene00000768	R01H10.3b	ENSG00000110880	CORO1C
WBGene00000768	R01H10.3c	ENSG00000110880	CORO1C
WBGene00000768	R01H10.3d	ENSG00000110880	CORO1C
WBGene00000768	R01H10.3a	ENSG00000102879	CORO1A
WBGene00000768	R01H10.3b	ENSG00000102879	CORO1A
WBGene00000768	R01H10.3c	ENSG00000102879	CORO1A
WBGene00000768	R01H10.3d	ENSG00000102879	CORO1A
WBGene00000768	R01H10.3a	ENSG00000172725	CORO1B
WBGene00000768	R01H10.3b	ENSG00000172725	CORO1B
WBGene00000768	R01H10.3c	ENSG00000172725	CORO1B
WBGene00000768	R01H10.3d	ENSG00000172725	CORO1B
WBGene00000770	C40H1.1	ENSG00000107864	CPEB3
WBGene00000770	C40H1.1	ENSG00000137449	CPEB2
WBGene00000770	C40H1.1	ENSG00000113742	CPEB4
WBGene00000771	C30B5.3	ENSG00000107864	CPEB3
WBGene00000771	C30B5.3	ENSG00000137449	CPEB2
WBGene00000771	C30B5.3	ENSG00000113742	CPEB4
WBGene00000772	B0414.5	ENSG00000214575	CPEB1
WBGene00000772	B0414.5	ENSG00000260836	RP11-152F13.10
WBGene00000773	F28C6.3	ENSG00000101138	CSTF1
WBGene00000774	F56A8.6.1	ENSG00000177613	CSTF2T
WBGene00000774	F56A8.6.2	ENSG00000177613	CSTF2T
WBGene00000774	F56A8.6.1	ENSG00000101811	CSTF2
WBGene00000774	F56A8.6.2	ENSG00000101811	CSTF2
WBGene00000776	T03E6.7a	ENSG00000135047	CTSL
WBGene00000776	T03E6.7b.1	ENSG00000135047	CTSL
WBGene00000776	T03E6.7b.2	ENSG00000135047	CTSL
WBGene00000776	T03E6.7a	ENSG00000136943	CTSV
WBGene00000776	T03E6.7b.1	ENSG00000136943	CTSV
WBGene00000776	T03E6.7b.2	ENSG00000136943	CTSV
WBGene00000778	D1069.2a.1	ENSG00000144834	TAGLN3
WBGene00000778	D1069.2a.2	ENSG00000144834	TAGLN3
WBGene00000778	D1069.2b	ENSG00000144834	TAGLN3
WBGene00000778	D1069.2a.1	ENSG00000149591	TAGLN
WBGene00000778	D1069.2a.2	ENSG00000149591	TAGLN
WBGene00000778	D1069.2b	ENSG00000149591	TAGLN
WBGene00000778	D1069.2a.1	ENSG00000064666	CNN2
WBGene00000778	D1069.2a.2	ENSG00000064666	CNN2
WBGene00000778	D1069.2b	ENSG00000064666	CNN2
WBGene00000778	D1069.2a.1	ENSG00000130176	CNN1
WBGene00000778	D1069.2a.2	ENSG00000130176	CNN1
WBGene00000778	D1069.2b	ENSG00000130176	CNN1
WBGene00000778	D1069.2a.1	ENSG00000158710	TAGLN2
WBGene00000778	D1069.2a.2	ENSG00000158710	TAGLN2
WBGene00000778	D1069.2b	ENSG00000158710	TAGLN2
WBGene00000778	D1069.2a.1	ENSG00000117519	CNN3
WBGene00000778	D1069.2a.2	ENSG00000117519	CNN3
WBGene00000778	D1069.2b	ENSG00000117519	CNN3
WBGene00000781	C52E4.1	ENSG00000164733	CTSB
WBGene00000782	F36D3.9	ENSG00000164733	CTSB
WBGene00000783	T10H4.12	ENSG00000164733	CTSB
WBGene00000784	F44C4.3	ENSG00000164733	CTSB
WBGene00000785	W07B8.5	ENSG00000164733	CTSB
WBGene00000786	C25B8.3a	ENSG00000164733	CTSB
WBGene00000786	C25B8.3b	ENSG00000164733	CTSB
WBGene00000786	C25B8.3c	ENSG00000164733	CTSB
WBGene00000787	C41D11.8	ENSG00000167136	ENDOG
WBGene00000788	F32B5.8a	ENSG00000101160	CTSZ
WBGene00000788	F32B5.8b.1	ENSG00000101160	CTSZ
WBGene00000788	F32B5.8b.2	ENSG00000101160	CTSZ
WBGene00000788	F32B5.8b.3	ENSG00000101160	CTSZ
WBGene00000792	F11C7.4	ENSG00000134376	CRB1
WBGene00000792	F11C7.4	ENSG00000148204	CRB2
WBGene00000793	Y41C4A.4a	ENSG00000118260	CREB1
WBGene00000793	Y41C4A.4b	ENSG00000118260	CREB1
WBGene00000793	Y41C4A.4c	ENSG00000118260	CREB1
WBGene00000793	Y41C4A.4d	ENSG00000118260	CREB1
WBGene00000793	Y41C4A.4e	ENSG00000118260	CREB1
WBGene00000793	Y41C4A.4f	ENSG00000118260	CREB1
WBGene00000793	Y41C4A.4g	ENSG00000118260	CREB1
WBGene00000793	Y41C4A.4a	ENSG00000123268	ATF1
WBGene00000793	Y41C4A.4b	ENSG00000123268	ATF1
WBGene00000793	Y41C4A.4c	ENSG00000123268	ATF1
WBGene00000793	Y41C4A.4d	ENSG00000123268	ATF1
WBGene00000793	Y41C4A.4e	ENSG00000123268	ATF1
WBGene00000793	Y41C4A.4f	ENSG00000123268	ATF1
WBGene00000793	Y41C4A.4g	ENSG00000123268	ATF1
WBGene00000793	Y41C4A.4a	ENSG00000095794	CREM
WBGene00000793	Y41C4A.4b	ENSG00000095794	CREM
WBGene00000793	Y41C4A.4c	ENSG00000095794	CREM
WBGene00000793	Y41C4A.4d	ENSG00000095794	CREM
WBGene00000793	Y41C4A.4e	ENSG00000095794	CREM
WBGene00000793	Y41C4A.4f	ENSG00000095794	CREM
WBGene00000793	Y41C4A.4g	ENSG00000095794	CREM
WBGene00000794	Y47G6A.8	ENSG00000178295	GEN1
WBGene00000794	Y47G6A.8	ENSG00000168496	FEN1
WBGene00000796	C14A4.4a	ENSG00000171824	EXOSC10
WBGene00000796	C14A4.4b	ENSG00000171824	EXOSC10
WBGene00000797	AH9.2	ENSG00000104626	ERI1
WBGene00000798	C14A4.5	ENSG00000077348	EXOSC5
WBGene00000799	K04H4.6a.1	ENSG00000137976	DNASE2B
WBGene00000799	K04H4.6a.2	ENSG00000137976	DNASE2B
WBGene00000799	K04H4.6b.1	ENSG00000137976	DNASE2B
WBGene00000799	K04H4.6b.2	ENSG00000137976	DNASE2B
WBGene00000799	K04H4.6a.1	ENSG00000105612	DNASE2
WBGene00000799	K04H4.6a.2	ENSG00000105612	DNASE2
WBGene00000799	K04H4.6b.1	ENSG00000105612	DNASE2
WBGene00000799	K04H4.6b.2	ENSG00000105612	DNASE2
WBGene00000800	Y23H5A.7a	ENSG00000110619	CARS
WBGene00000800	Y23H5A.7b	ENSG00000110619	CARS
WBGene00000800	Y23H5A.7c.1	ENSG00000110619	CARS
WBGene00000800	Y23H5A.7c.2	ENSG00000110619	CARS
WBGene00000802	Y38A10A.5.1	ENSG00000269058	CALR3
WBGene00000802	Y38A10A.5.2	ENSG00000269058	CALR3
WBGene00000802	Y38A10A.5.1	ENSG00000179218	CALR
WBGene00000802	Y38A10A.5.2	ENSG00000179218	CALR
WBGene00000803	F53H4.1	ENSG00000182150	ERCC6L2
WBGene00000803	F53H4.1	ENSG00000186871	ERCC6L
WBGene00000812	Y48G1C.2a	ENSG00000103653	CSK
WBGene00000812	Y48G1C.2b.1	ENSG00000103653	CSK
WBGene00000812	Y48G1C.2b.2	ENSG00000103653	CSK
WBGene00000812	Y48G1C.2c	ENSG00000103653	CSK
WBGene00000813	Y59A8A.1	ENSG00000169727	GPS1
WBGene00000814	B0025.2.1	ENSG00000166200	COPS2
WBGene00000814	B0025.2.2	ENSG00000166200	COPS2
WBGene00000815	Y38C1AA.2	ENSG00000141030	COPS3
WBGene00000816	Y55F3AM.15	ENSG00000138663	COPS4
WBGene00000817	B0547.1	ENSG00000121022	COPS5
WBGene00000818	Y67H2A.6a	ENSG00000168090	COPS6
WBGene00000818	Y67H2A.6b	ENSG00000168090	COPS6
WBGene00000819	Y48E1B.13a	ENSG00000132906	CASP9
WBGene00000819	Y48E1B.13b	ENSG00000132906	CASP9
WBGene00000819	Y48E1B.13c	ENSG00000132906	CASP9
WBGene00000819	Y48E1B.13a	ENSG00000106144	CASP2
WBGene00000819	Y48E1B.13b	ENSG00000106144	CASP2
WBGene00000819	Y48E1B.13c	ENSG00000106144	CASP2
WBGene00000819	Y48E1B.13a	ENSG00000137757	CASP5
WBGene00000819	Y48E1B.13b	ENSG00000137757	CASP5
WBGene00000819	Y48E1B.13c	ENSG00000137757	CASP5
WBGene00000819	Y48E1B.13a	ENSG00000105141	CASP14
WBGene00000819	Y48E1B.13b	ENSG00000105141	CASP14
WBGene00000819	Y48E1B.13c	ENSG00000105141	CASP14
WBGene00000819	Y48E1B.13a	ENSG00000137752	CASP1
WBGene00000819	Y48E1B.13b	ENSG00000137752	CASP1
WBGene00000819	Y48E1B.13c	ENSG00000137752	CASP1
WBGene00000819	Y48E1B.13a	ENSG00000204403	CASP12
WBGene00000819	Y48E1B.13b	ENSG00000204403	CASP12
WBGene00000819	Y48E1B.13c	ENSG00000204403	CASP12
WBGene00000819	Y48E1B.13a	ENSG00000196954	CASP4
WBGene00000819	Y48E1B.13b	ENSG00000196954	CASP4
WBGene00000819	Y48E1B.13c	ENSG00000196954	CASP4
WBGene00000820	Y73B6BL.7	ENSG00000132906	CASP9
WBGene00000820	Y73B6BL.7	ENSG00000106144	CASP2
WBGene00000820	Y73B6BL.7	ENSG00000137757	CASP5
WBGene00000820	Y73B6BL.7	ENSG00000105141	CASP14
WBGene00000820	Y73B6BL.7	ENSG00000137752	CASP1
WBGene00000820	Y73B6BL.7	ENSG00000204403	CASP12
WBGene00000820	Y73B6BL.7	ENSG00000196954	CASP4
WBGene00000821	Y47H9C.6	ENSG00000132906	CASP9
WBGene00000821	Y47H9C.6	ENSG00000106144	CASP2
WBGene00000821	Y47H9C.6	ENSG00000137757	CASP5
WBGene00000821	Y47H9C.6	ENSG00000105141	CASP14
WBGene00000821	Y47H9C.6	ENSG00000137752	CASP1
WBGene00000821	Y47H9C.6	ENSG00000204403	CASP12
WBGene00000821	Y47H9C.6	ENSG00000196954	CASP4
WBGene00000822	F40E10.3	ENSG00000118729	CASQ2
WBGene00000822	F40E10.3	ENSG00000143318	CASQ1
WBGene00000829	MTCE.21	ENSG00000198727	MT-CYB
WBGene00000830	Y54G11A.6	ENSG00000121691	CAT
WBGene00000831	Y54G11A.5.1	ENSG00000121691	CAT
WBGene00000831	Y54G11A.5.2	ENSG00000121691	CAT
WBGene00000832	Y23H5A.5a	ENSG00000119326	CTNNAL1
WBGene00000832	Y23H5A.5b	ENSG00000119326	CTNNAL1
WBGene00000832	Y23H5A.5c	ENSG00000119326	CTNNAL1
WBGene00000832	Y23H5A.5d.1	ENSG00000119326	CTNNAL1
WBGene00000832	Y23H5A.5d.2	ENSG00000119326	CTNNAL1
WBGene00000832	Y23H5A.5e	ENSG00000119326	CTNNAL1
WBGene00000833	T20G5.2	ENSG00000062485	CS
WBGene00000834	Y76A2A.2a	ENSG00000165240	ATP7A
WBGene00000834	Y76A2A.2b	ENSG00000165240	ATP7A
WBGene00000834	Y76A2A.2a	ENSG00000123191	ATP7B
WBGene00000834	Y76A2A.2b	ENSG00000123191	ATP7B
WBGene00000837	ZK520.4a	ENSG00000108094	CUL2
WBGene00000837	ZK520.4b	ENSG00000108094	CUL2
WBGene00000837	ZK520.4c	ENSG00000108094	CUL2
WBGene00000837	ZK520.4d	ENSG00000108094	CUL2
WBGene00000838	Y108G3AL.1a.1	ENSG00000036257	CUL3
WBGene00000838	Y108G3AL.1a.2	ENSG00000036257	CUL3
WBGene00000838	Y108G3AL.1b	ENSG00000036257	CUL3
WBGene00000838	Y108G3AL.1c	ENSG00000036257	CUL3
WBGene00000838	Y108G3AL.1d	ENSG00000036257	CUL3
WBGene00000839	F45E12.3	ENSG00000158290	CUL4B
WBGene00000839	F45E12.3	ENSG00000139842	CUL4A
WBGene00000840	ZK856.1	ENSG00000166266	CUL5
WBGene00000843	F25D7.1.1	ENSG00000136986	DERL1
WBGene00000843	F25D7.1.2	ENSG00000136986	DERL1
WBGene00000846	R13A5.1a.1	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1a.2	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1b.1	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1b.2	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1c	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1d.1	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1d.2	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1e.1	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1e.2	ENSG00000090674	MCOLN1
WBGene00000846	R13A5.1a.1	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1a.2	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1b.1	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1b.2	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1c	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1d.1	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1d.2	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1e.1	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1e.2	ENSG00000055732	MCOLN3
WBGene00000846	R13A5.1a.1	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1a.2	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1b.1	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1b.2	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1c	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1d.1	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1d.2	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1e.1	ENSG00000153898	MCOLN2
WBGene00000846	R13A5.1e.2	ENSG00000153898	MCOLN2
WBGene00000854	C07H6.8.1	ENSG00000197976	AKAP17A
WBGene00000854	C07H6.8.2	ENSG00000197976	AKAP17A
WBGene00000854	C07H6.8.3	ENSG00000197976	AKAP17A
WBGene00000857	K10B4.6a	ENSG00000162552	WNT4
WBGene00000857	K10B4.6b	ENSG00000162552	WNT4
WBGene00000858	W01B6.1	ENSG00000111186	WNT5B
WBGene00000858	W01B6.1	ENSG00000114251	WNT5A
WBGene00000865	ZC168.4.1	ENSG00000134057	CCNB1
WBGene00000865	ZC168.4.2	ENSG00000134057	CCNB1
WBGene00000865	ZC168.4.3	ENSG00000134057	CCNB1
WBGene00000865	ZC168.4.1	ENSG00000157456	CCNB2
WBGene00000865	ZC168.4.2	ENSG00000157456	CCNB2
WBGene00000865	ZC168.4.3	ENSG00000157456	CCNB2
WBGene00000866	Y43E12A.1	ENSG00000134057	CCNB1
WBGene00000866	Y43E12A.1	ENSG00000157456	CCNB2
WBGene00000867	H31G24.4.1	ENSG00000134057	CCNB1
WBGene00000867	H31G24.4.2	ENSG00000134057	CCNB1
WBGene00000867	H31G24.4.1	ENSG00000157456	CCNB2
WBGene00000867	H31G24.4.2	ENSG00000157456	CCNB2
WBGene00000868	T06E6.2a.1	ENSG00000147082	CCNB3
WBGene00000868	T06E6.2a.2	ENSG00000147082	CCNB3
WBGene00000868	T06E6.2b	ENSG00000147082	CCNB3
WBGene00000869	C54G4.8	ENSG00000179091	CYC1
WBGene00000870	Y38F1A.5.1	ENSG00000110092	CCND1
WBGene00000870	Y38F1A.5.2	ENSG00000110092	CCND1
WBGene00000870	Y38F1A.5.1	ENSG00000112576	CCND3
WBGene00000870	Y38F1A.5.2	ENSG00000112576	CCND3
WBGene00000870	Y38F1A.5.1	ENSG00000118971	CCND2
WBGene00000870	Y38F1A.5.2	ENSG00000118971	CCND2
WBGene00000871	C37A2.4a	ENSG00000175305	CCNE2
WBGene00000871	C37A2.4b	ENSG00000175305	CCNE2
WBGene00000871	C37A2.4a	ENSG00000105173	CCNE1
WBGene00000871	C37A2.4b	ENSG00000105173	CCNE1
WBGene00000874	ZK328.1a	ENSG00000170832	USP32
WBGene00000874	ZK328.1b	ENSG00000170832	USP32
WBGene00000875	K08E3.6.1	ENSG00000161800	RACGAP1
WBGene00000875	K08E3.6.2	ENSG00000161800	RACGAP1
WBGene00000876	C52E4.6a.1	ENSG00000221978	CCNL2
WBGene00000876	C52E4.6a.2	ENSG00000221978	CCNL2
WBGene00000876	C52E4.6c	ENSG00000221978	CCNL2
WBGene00000876	C52E4.6a.1	ENSG00000163660	CCNL1
WBGene00000876	C52E4.6a.2	ENSG00000163660	CCNL1
WBGene00000876	C52E4.6c	ENSG00000163660	CCNL1
WBGene00000880	F59E10.2	ENSG00000100023	PPIL2
WBGene00000881	F31C3.1	ENSG00000166794	PPIB
WBGene00000881	F31C3.1	ENSG00000168938	PPIC
WBGene00000882	F42G9.2	ENSG00000166794	PPIB
WBGene00000882	F42G9.2	ENSG00000168938	PPIC
WBGene00000884	D1009.2a	ENSG00000138398	PPIG
WBGene00000884	D1009.2b	ENSG00000138398	PPIG
WBGene00000884	D1009.2a	ENSG00000185250	PPIL6
WBGene00000884	D1009.2b	ENSG00000185250	PPIL6
WBGene00000884	D1009.2a	ENSG00000114857	NKTR
WBGene00000884	D1009.2b	ENSG00000114857	NKTR
WBGene00000885	T27D1.1	ENSG00000138398	PPIG
WBGene00000885	T27D1.1	ENSG00000185250	PPIL6
WBGene00000885	T27D1.1	ENSG00000114857	NKTR
WBGene00000886	B0252.4a	ENSG00000240344	PPIL3
WBGene00000886	B0252.4b	ENSG00000240344	PPIL3
WBGene00000887	T01B7.4	ENSG00000171960	PPIH
WBGene00000888	C34D4.12a	ENSG00000137168	PPIL1
WBGene00000888	C34D4.12b	ENSG00000137168	PPIL1
WBGene00000890	F39H2.2a	ENSG00000131013	PPIL4
WBGene00000890	F39H2.2b	ENSG00000131013	PPIL4
WBGene00000891	Y87G2A.6.1	ENSG00000113593	PPWD1
WBGene00000891	Y87G2A.6.2	ENSG00000113593	PPWD1
WBGene00000892	Y17G7B.9	ENSG00000153015	CWC27
WBGene00000894	M110.5a.1	ENSG00000173406	DAB1
WBGene00000894	M110.5a.2	ENSG00000173406	DAB1
WBGene00000894	M110.5b.1	ENSG00000173406	DAB1
WBGene00000894	M110.5b.2	ENSG00000173406	DAB1
WBGene00000894	M110.5c	ENSG00000173406	DAB1
WBGene00000894	M110.5d.1	ENSG00000173406	DAB1
WBGene00000894	M110.5d.2	ENSG00000173406	DAB1
WBGene00000894	M110.5a.1	ENSG00000153071	DAB2
WBGene00000894	M110.5a.2	ENSG00000153071	DAB2
WBGene00000894	M110.5b.1	ENSG00000153071	DAB2
WBGene00000894	M110.5b.2	ENSG00000153071	DAB2
WBGene00000894	M110.5c	ENSG00000153071	DAB2
WBGene00000894	M110.5d.1	ENSG00000153071	DAB2
WBGene00000894	M110.5d.2	ENSG00000153071	DAB2
WBGene00000895	B0412.1a	ENSG00000126733	DACH2
WBGene00000895	B0412.1b	ENSG00000126733	DACH2
WBGene00000895	B0412.1a	ENSG00000276644	DACH1
WBGene00000895	B0412.1b	ENSG00000276644	DACH1
WBGene00000896	F57B10.10	ENSG00000129562	DAD1
WBGene00000898	Y55D5A.5a	ENSG00000027644	INSRR
WBGene00000898	Y55D5A.5b	ENSG00000027644	INSRR
WBGene00000898	Y55D5A.5c	ENSG00000027644	INSRR
WBGene00000898	Y55D5A.5d	ENSG00000027644	INSRR
WBGene00000898	Y55D5A.5e	ENSG00000027644	INSRR
WBGene00000898	Y55D5A.5f	ENSG00000027644	INSRR
WBGene00000898	Y55D5A.5g	ENSG00000027644	INSRR
WBGene00000898	Y55D5A.5a	ENSG00000140443	IGF1R
WBGene00000898	Y55D5A.5b	ENSG00000140443	IGF1R
WBGene00000898	Y55D5A.5c	ENSG00000140443	IGF1R
WBGene00000898	Y55D5A.5d	ENSG00000140443	IGF1R
WBGene00000898	Y55D5A.5e	ENSG00000140443	IGF1R
WBGene00000898	Y55D5A.5f	ENSG00000140443	IGF1R
WBGene00000898	Y55D5A.5g	ENSG00000140443	IGF1R
WBGene00000898	Y55D5A.5a	ENSG00000171105	INSR
WBGene00000898	Y55D5A.5b	ENSG00000171105	INSR
WBGene00000898	Y55D5A.5c	ENSG00000171105	INSR
WBGene00000898	Y55D5A.5d	ENSG00000171105	INSR
WBGene00000898	Y55D5A.5e	ENSG00000171105	INSR
WBGene00000898	Y55D5A.5f	ENSG00000171105	INSR
WBGene00000898	Y55D5A.5g	ENSG00000171105	INSR
WBGene00000899	F25E2.5a	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5b	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5c	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5d	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5e	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5f	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5g.1	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5g.2	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5h	ENSG00000141646	SMAD4
WBGene00000899	F25E2.5i	ENSG00000141646	SMAD4
WBGene00000902	F31F6.5	ENSG00000244694	PTCHD4
WBGene00000902	F31F6.5	ENSG00000165186	PTCHD1
WBGene00000902	F31F6.5	ENSG00000182077	PTCHD3
WBGene00000904	R05D11.1	ENSG00000113658	SMAD5
WBGene00000904	R05D11.1	ENSG00000175387	SMAD2
WBGene00000904	R05D11.1	ENSG00000166949	SMAD3
WBGene00000904	R05D11.1	ENSG00000120693	SMAD9
WBGene00000904	R05D11.1	ENSG00000170365	SMAD1
WBGene00000906	F23B2.4	ENSG00000163913	IFT122
WBGene00000910	F01G10.8a	ENSG00000141646	SMAD4
WBGene00000910	F01G10.8b	ENSG00000141646	SMAD4
WBGene00000911	C10C5.6a	ENSG00000141564	RPTOR
WBGene00000911	C10C5.6b	ENSG00000141564	RPTOR
WBGene00000911	C10C5.6c	ENSG00000141564	RPTOR
WBGene00000911	C10C5.6d	ENSG00000141564	RPTOR
WBGene00000911	C10C5.6e	ENSG00000141564	RPTOR
WBGene00000912	R13H8.1a	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1b.1	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1b.2	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1c.1	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1c.2	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1d	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1e	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1f	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1g	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1h	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1i	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1k	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1l	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1m	ENSG00000204060	FOXO6
WBGene00000912	R13H8.1a	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1b.1	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1b.2	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1c.1	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1c.2	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1d	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1e	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1f	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1g	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1h	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1i	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1k	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1l	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1m	ENSG00000118689	FOXO3
WBGene00000912	R13H8.1a	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1b.1	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1b.2	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1c.1	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1c.2	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1d	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1e	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1f	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1g	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1h	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1i	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1k	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1l	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1m	ENSG00000150907	FOXO1
WBGene00000912	R13H8.1a	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1b.1	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1b.2	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1c.1	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1c.2	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1d	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1e	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1f	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1g	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1h	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1i	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1k	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1l	ENSG00000184481	FOXO4
WBGene00000912	R13H8.1m	ENSG00000184481	FOXO4
WBGene00000913	T07A9.6	ENSG00000171862	PTEN
WBGene00000914	F33H1.1a	ENSG00000132005	RFX1
WBGene00000914	F33H1.1b	ENSG00000132005	RFX1
WBGene00000914	F33H1.1c	ENSG00000132005	RFX1
WBGene00000914	F33H1.1d	ENSG00000132005	RFX1
WBGene00000914	F33H1.1e	ENSG00000132005	RFX1
WBGene00000914	F33H1.1a	ENSG00000087903	RFX2
WBGene00000914	F33H1.1b	ENSG00000087903	RFX2
WBGene00000914	F33H1.1c	ENSG00000087903	RFX2
WBGene00000914	F33H1.1d	ENSG00000087903	RFX2
WBGene00000914	F33H1.1e	ENSG00000087903	RFX2
WBGene00000914	F33H1.1a	ENSG00000080298	RFX3
WBGene00000914	F33H1.1b	ENSG00000080298	RFX3
WBGene00000914	F33H1.1c	ENSG00000080298	RFX3
WBGene00000914	F33H1.1d	ENSG00000080298	RFX3
