From	To
Q9U1P9	WBGene00013601
Q9U1Q0	WBGene00013599
Q9U1Q1	WBGene00006709
Q9U1Q3	WBGene00000891
Q9U1Q4	WBGene00006936
Q9U1Q7	WBGene00001258
Q9U1Q8	WBGene00013587
Q9U1R7	WBGene00000201
Q9U1S3	WBGene00013551
Q9U1S7	WBGene00004035
Q9U1T1	WBGene00012393
Q9U1U4	WBGene00006714
Q9U1V1	WBGene00013457
Q9U1V9	WBGene00001047
Q9U1W2	WBGene00007013
Q9U1W5	WBGene00013382
Q9U1W7	WBGene00013379
Q9U1W8	WBGene00003077
Q9U1W9	WBGene00004278
Q9U1X0	WBGene00013376
Q9U1X6	WBGene00013378
Q9U1X7	WBGene00003142
Q9U1X8	WBGene00013373
Q9U1X9	WBGene00004410
Q9U1Y5	WBGene00000499
Q9U1Z2	WBGene00013362
Q9U1Z4	WBGene00013360
Q9U1Z6	WBGene00013358
Q9U204	WBGene00013323
Q9U208	WBGene00013258
Q9U213	WBGene00013260
Q9U220	WBGene00013244
Q9U221	WBGene00013241
Q9U226	WBGene00006396
Q9U227	WBGene00013225
Q9U228	WBGene00003234
Q9U229	WBGene00006937
Q9U237	WBGene00013239
Q9U238	WBGene00013238
Q9U239	WBGene00013236
Q9U241	WBGene00013237
Q9U255	WBGene00013129
Q9U263	WBGene00013106
Q9U281	WBGene00001946
Q9U283	WBGene00013020
Q9U287	WBGene00012998
Q9U294	WBGene00012984
Q9U296	WBGene00012983
Q9U297	WBGene00012982
Q9U299	WBGene00006964
Q9U2A6	WBGene00012980
Q9U2A8	WBGene00004456
Q9U2A9	WBGene00012978
Q9U2B7	WBGene00023404
Q9U2C2	WBGene00012935
Q9U2C3	WBGene00004284
Q9U2D0	WBGene00012925
Q9U2D2	WBGene00000519
Q9U2D8	WBGene00012894
Q9U2D9	WBGene00001793
Q9U2E4	WBGene00012914
Q9U2F2	WBGene00012907
Q9U2F5	WBGene00012904
Q9U2F6	WBGene00012903
Q9U2G0	WBGene00012896
Q9U2G1	WBGene00012897
Q9U2H9	WBGene00012768
Q9U2I4	WBGene00012756
Q9U2J0	WBGene00012740
Q9U2J3	WBGene00012726
Q9U2J5	WBGene00012723
Q9U2K0	WBGene00012718
Q9U2K8	WBGene00012714
Q9U2L2	WBGene00012704
Q9U2M1	WBGene00001087
Q9U2M4	WBGene00012608
Q9U2M5	WBGene00000870
Q9U2M7	WBGene00003581
Q9U2M8	WBGene00012578
Q9U2N7	WBGene00012562
Q9U2P3	WBGene00012528
Q9U2Q7	WBGene00012496
Q9U2Q8	WBGene00001427
Q9U2Q9	WBGene00001746
Q9U2R0	WBGene00012469
Q9U2S3	WBGene00004402
Q9U2S4	WBGene00000184
Q9U2S6	WBGene00000889
Q9U2T2	WBGene00013789
Q9U2T9	WBGene00006405
Q9U2U0	WBGene00006698
Q9U2U3	WBGene00013804
Q9U2U6	WBGene00013803
Q9U2U7	WBGene00013802
Q9U2W9	WBGene00013768
Q9U2X0	WBGene00013766
Q9U2Y2	WBGene00013765
Q9U2Z0	WBGene00006652
Q9U2Z1	WBGene00004754
Q9U2Z2	WBGene00013748
Q9U2Z5	WBGene00013724
Q9U2Z9	WBGene00013720
Q9U300	WBGene00013718
Q9U302	WBGene00003902
Q9U304	WBGene00013703
Q9U307	WBGene00001604
Q9U308	WBGene00002175
Q9U325	WBGene00003182
Q9U329	WBGene00012354
Q9U330	WBGene00012353
Q9U332	WBGene00004445
Q9U334	WBGene00006793
Q9U354	WBGene00012193
Q9U357	WBGene00003975
Q9U362	WBGene00011936
Q9U364	WBGene00002297
Q9U370	WBGene00004031
Q9U3A1	WBGene00010909
Q9U3B6	WBGene00010709
Q9U3B7	WBGene00002002
Q9U3B9	WBGene00003787
Q9U3C6	WBGene00001996
Q9U3C8	WBGene00010428
Q9U3E2	WBGene00002261
Q9U3G6	WBGene00009503
Q9U3H8	WBGene00009172
Q9U3I0	WBGene00009078
Q9U3I6	WBGene00006733
Q9U3K1	WBGene00008687
Q9U3K2	WBGene00008642
Q9U3L5	WBGene00008131
Q9U3L8	WBGene00008123
Q9U3L9	WBGene00008122
Q9U3M2	WBGene00001163
Q9U3N5	WBGene00007955
Q9U3P0	WBGene00007756
Q9U3P2	WBGene00007750
Q9U3P9	WBGene00007581
Q9U3Q0	WBGene00007564
Q9U3Q1	WBGene00007554
Q9U3Q6	WBGene00007455
Q9U3S3	WBGene00007195
Q9U3S8	WBGene00007105
Q9U3S9	WBGene00003525
Q9U489	WBGene00003026
Q9U539	WBGene00003842
Q9U6P6	WBGene00004383
Q9U757	WBGene00003836
Q9U7D5	WBGene00001519
Q9U7E0	WBGene00006961
Q9U8U6	WBGene00000478
Q9U9K0	WBGene00000072
Q9U9Y8	WBGene00003048
Q9UAQ3	WBGene00016539
Q9UAQ6	WBGene00004266
Q9UAQ7	WBGene00016540
Q9UAT3	WBGene00015273
Q9UAT3	WBGene00021227
Q9UAU3	WBGene00018757
Q9UAV3	WBGene00006721
Q9UAV5	WBGene00018491
Q9UAV8	WBGene00018488
Q9UAW2	WBGene00017082
Q9UAW8	WBGene00020446
Q9UAX0	WBGene00020444
Q9UAX1	WBGene00020447
Q9UAY4	WBGene00000213
Q9UAY9	WBGene00019275
Q9UAZ6	WBGene00021159
Q9UB00	WBGene00021160
Q9XTB5	WBGene00002275
Q9XTF3	WBGene00003150
Q9XTG1	WBGene00006412
Q9XTG7	WBGene00000103
Q9XTI0	WBGene00007122
Q9XTQ6	WBGene00006541
Q9XTQ7	WBGene00006494
Q9XTQ8	WBGene00010397
Q9XTT3	WBGene00013039
Q9XTT4	WBGene00013038
Q9XTT9	WBGene00004506
Q9XTU0	WBGene00013043
Q9XTU6	WBGene00004919
Q9XTU9	WBGene00013029
Q9XTV3	WBGene00010409
Q9XTV4	WBGene00003148
Q9XTW2	WBGene00010356
Q9XTW9	WBGene00010383
Q9XTX0	WBGene00010386
Q9XTX2	WBGene00010380
Q9XTY3	WBGene00011392
Q9XTY5	WBGene00011391
Q9XTY6	WBGene00003830
Q9XTZ1	WBGene00009557
Q9XTZ2	WBGene00004705
Q9XTZ5	WBGene00007680
Q9XU10	WBGene00003373
Q9XU12	WBGene00002219
Q9XU55	WBGene00010762
Q9XU67	WBGene00004315
Q9XU75	WBGene00011235
Q9XU81	WBGene00010699
Q9XU84	WBGene00010697
Q9XU88	WBGene00010214
Q9XU98	WBGene00009304
Q9XUB9	WBGene00012128
Q9XUC2	WBGene00012132
Q9XUC3	WBGene00012131
Q9XUC4	WBGene00044067
Q9XUE6	WBGene00009925
Q9XUE7	WBGene00009924
Q9XUK7	WBGene00003675
Q9XUL7	WBGene00012253
Q9XUM8	WBGene00012194
Q9XUN8	WBGene00011850
Q9XUP3	WBGene00001233
Q9XUP4	WBGene00004151
Q9XUQ4	WBGene00011625
Q9XUR1	WBGene00011493
Q9XUS3	WBGene00003967
Q9XUS5	WBGene00010665
Q9XUS7	WBGene00010663
Q9XUS9	WBGene00000875
Q9XUT0	WBGene00010664
Q9XUT8	WBGene00010606
Q9XUU9	WBGene00010579
Q9XUV0	WBGene00003951
Q9XUW0	WBGene00010296
Q9XUW5	WBGene00010260
Q9XUW8	WBGene00000097
Q9XUY2	WBGene00010115
Q9XUY5	WBGene00010117
Q9XV04	WBGene00009908
Q9XV14	WBGene00001691
Q9XV34	WBGene00009485
Q9XV52	WBGene00009246
Q9XV66	WBGene00006812
Q9XVD2	WBGene00007021
Q9XVE5	WBGene00001405
Q9XVE7	WBGene00007302
Q9XVE9	WBGene00004426
Q9XVF7	WBGene00004413
Q9XVG8	WBGene00012209
Q9XVH6	WBGene00012187
Q9XVH9	WBGene00011969
Q9XVI0	WBGene00011970
Q9XVI4	WBGene00006633
Q9XVI9	WBGene00011734
Q9XVJ0	WBGene00011731
Q9XVJ2	WBGene00011399
Q9XVJ3	WBGene00011398
Q9XVJ5	WBGene00011329
Q9XVK5	WBGene00006707
Q9XVK6	WBGene00006958
Q9XVL8	WBGene00010283
Q9XVM0	WBGene00010279
Q9XVN3	WBGene00000146
Q9XVN8	WBGene00009452
Q9XVP0	WBGene00004484
Q9XVQ2	WBGene00008857
Q9XVQ7	WBGene00008711
Q9XVR6	WBGene00007718
Q9XVR7	WBGene00003155
Q9XVR8	WBGene00007708
Q9XVS0	WBGene00007707
Q9XVS1	WBGene00006447
Q9XVS2	WBGene00007706
Q9XVS7	WBGene00003834
Q9XVS8	WBGene00003835
Q9XVS9	WBGene00000985
Q9XVT0	WBGene00007617
Q9XVT1	WBGene00007603
Q9XVU1	WBGene00009155
Q9XVU3	WBGene00000224
Q9XVV3	WBGene00003657
Q9XVZ6	WBGene00013214
Q9XVZ8	WBGene00013219
Q9XVZ9	WBGene00013218
Q9XW01	WBGene00013216
Q9XW02	WBGene00013215
Q9XW03	WBGene00013213
Q9XW10	WBGene00003905
Q9XW12	WBGene00012479
Q9XW15	WBGene00012476
Q9XW17	WBGene00012484
Q9XW26	WBGene00012735
Q9XW36	WBGene00000171
Q9XW41	WBGene00006503
Q9XW42	WBGene00012298
Q9XW52	WBGene00013136
Q9XW53	WBGene00013135
Q9XW58	WBGene00013544
Q9XW63	WBGene00013557
Q9XW68	WBGene00013550
Q9XW70	WBGene00003892
Q9XW78	WBGene00013561
Q9XW79	WBGene00004085
Q9XW87	WBGene00013541
Q9XW88	WBGene00004024
Q9XW92	WBGene00013025
Q9XW93	WBGene00013026
Q9XWC5	WBGene00013499
Q9XWC9	WBGene00013577
Q9XWD5	WBGene00012950
Q9XWD6	WBGene00000415
Q9XWD7	WBGene00012948
Q9XWE1	WBGene00001045
Q9XWE6	WBGene00013708
Q9XWE9	WBGene00006505
Q9XWF0	WBGene00012394
Q9XWF1	WBGene00013123
Q9XWF2	WBGene00013128
Q9XWF4	WBGene00013122
Q9XWF6	WBGene00006711
Q9XWG2	WBGene00013406
Q9XWG3	WBGene00013405
Q9XWG9	WBGene00002235
Q9XWH0	WBGene00013209
Q9XWH3	WBGene00013207
Q9XWI1	WBGene00013189
Q9XWI2	WBGene00013196
Q9XWI6	WBGene00001225
Q9XWJ1	WBGene00013188
Q9XWJ8	WBGene00013095
Q9XWJ9	WBGene00013201
Q9XWK2	WBGene00013200
Q9XWK4	WBGene00013202
Q9XWL5	WBGene00012810
Q9XWM0	WBGene00012606
Q9XWP0	WBGene00012830
Q9XWP4	WBGene00012739
Q9XWP6	WBGene00005010
Q9XWR6	WBGene00004281
Q9XWS2	WBGene00004753
Q9XWS4	WBGene00004444
Q9XWU8	WBGene00012559
Q9XWV0	WBGene00012555
Q9XWV2	WBGene00012544
Q9XWV3	WBGene00000203
Q9XWV5	WBGene00012556
Q9XWW1	WBGene00012550
Q9XWW8	WBGene00013028
Q9XWX7	WBGene00012813
Q9XWY8	WBGene00012864
Q9XWZ3	WBGene00004282
Q9XX00	WBGene00004735
Q9XX10	WBGene00012659
Q9XX11	WBGene00012658
Q9XX14	WBGene00000566
Q9XX17	WBGene00012650
Q9XX18	WBGene00012645
Q9XX26	WBGene00012647
Q9XX27	WBGene00012648
Q9XX97	WBGene00009232
Q9XX98	WBGene00007666
Q9XXA4	WBGene00007067
Q9XXA7	WBGene00006478
Q9XXD2	WBGene00012966
Q9XXD4	WBGene00012964
Q9XXE6	WBGene00003898
Q9XXF9	WBGene00012538
Q9XXG2	WBGene00003086
Q9XXG5	WBGene00006598
Q9XXH0	WBGene00012518
Q9XXH4	WBGene00012458
Q9XXH8	WBGene00000565
Q9XXI0	WBGene00012467
Q9XXI3	WBGene00012465
Q9XXI4	WBGene00012464
Q9XXI5	WBGene00012463
Q9XXI7	WBGene00000892
Q9XXI9	WBGene00003154
Q9XXJ0	WBGene00012460
Q9XXJ1	WBGene00012459
Q9XXK1	WBGene00010419
Q9XXK4	WBGene00001493
Q9XXK6	WBGene00007698
Q9XXK7	WBGene00007696
Q9XXK8	WBGene00007697
Q9XXM2	WBGene00012295
Q9XXN0	WBGene00004248
Q9XXN2	WBGene00012315
Q9XXN3	WBGene00011828
Q9XXN4	WBGene00003596
Q9XXQ9	WBGene00013074
Q9XXR3	WBGene00013073
Q9XXR9	WBGene00004233
Q9XXT5	WBGene00010425
Q9XXU9	WBGene00006920
Q9XYB7	WBGene00003607
Q9XZI6	WBGene00006751
Q9Y041	WBGene00001843
Q9Y048	WBGene00001115
Q9Y0A1	WBGene00002173
Q9Y0V6	WBGene00006573
Q9Y194	WBGene00004981
Q9Y1J3	WBGene00003965
