CE_WB_CURRENT,HS_ENSG,Databases,Score,COMMON_NAME,LOCUS_ID,AHRINGER_LOC,INTERPRO_DOM,SMART,GO,HGNC
WBGene00000106,ENSG00000126070,COMPARA|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,5,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"condensed nuclear chromosome|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|mRNA catabolic process|nucleic acid binding|nucleoplasm|P-body|phosphatidylinositol-mediated signaling|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of stem cell proliferation|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO3
WBGene00000106,ENSG00000126070,COMPARA|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,5,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"condensed nuclear chromosome|cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|mRNA catabolic process|nucleic acid binding|nucleoplasm|P-body|phosphatidylinositol-mediated signaling|positive regulation of gene expression|positive regulation of NIK/NF-kappaB signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of stem cell proliferation|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|translation initiation factor activity|translational initiation|Wnt signaling pathway, calcium modulating pathway",AGO3
WBGene00000106,ENSG00000134698,COMPARA|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,5,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|male gonad development|male meiotic nuclear division|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA catabolic process|negative regulation of apoptotic process|nuclear body|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of cell morphogenesis|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|synaptonemal complex assembly|Wnt signaling pathway, calcium modulating pathway",AGO4
WBGene00000106,ENSG00000134698,COMPARA|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,5,alg-2,T07D3.7,II-1F05,"INTERPRO:IPR003100 ""PAZ domain""|INTERPRO:IPR003165 ""Piwi domain""|INTERPRO:IPR012337 ""Ribonuclease H-like domain""|INTERPRO:IPR014811 ""Argonaute, linker 1 domain""|INTERPRO:IPR032472 ""Argonaute linker 2 domain""|INTERPRO:IPR032473 ""Protein argonaute, Mid domain""|INTERPRO:IPR032474 ""Protein argonaute, N-terminal""",SM00949|SM00950|SM01163,"cytoplasm|cytosol|double-stranded RNA binding|gene silencing by RNA|intracellular ribonucleoprotein complex|male gonad development|male meiotic nuclear division|membrane|micro-ribonucleoprotein complex|miRNA binding|miRNA loading onto RISC involved in gene silencing by miRNA|miRNA mediated inhibition of translation|miRNA metabolic process|mRNA catabolic process|negative regulation of apoptotic process|nuclear body|nucleic acid binding|nucleoplasm|nucleus|P-body|phosphatidylinositol-mediated signaling|posttranscriptional gene silencing by RNA|pre-miRNA processing|production of miRNAs involved in gene silencing by miRNA|protein binding|regulation of cell morphogenesis|regulation of translation|RISC complex|RISC-loading complex|RNA binding|RNA secondary structure unwinding|single-stranded RNA binding|synaptonemal complex assembly|Wnt signaling pathway, calcium modulating pathway",AGO4
WBGene00000107,ENSG00000111275,COMPARA|COMPARA88|COMPARA89|HOMOLOGENE|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,8,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,alcohol metabolic process|aldehyde dehydrogenase (NAD) activity|aldehyde dehydrogenase [NAD(P)+] activity|carbohydrate metabolic process|electron carrier activity|ethanol catabolic process|ethanol oxidation|extracellular exosome|metabolic process|mitochondrial matrix|mitochondrion|NAD binding|oxidation-reduction process|oxidoreductase activity,ALDH2
WBGene00000107,ENSG00000111275,COMPARA|COMPARA88|COMPARA89|HOMOLOGENE|INPARANOID|OMA|ORTHOINSPECTOR|ORTHOMCL,8,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,alcohol metabolic process|aldehyde dehydrogenase (NAD) activity|aldehyde dehydrogenase [NAD(P)+] activity|carbohydrate metabolic process|electron carrier activity|ethanol catabolic process|ethanol oxidation|extracellular exosome|metabolic process|mitochondrial matrix|mitochondrion|NAD binding|oxidation-reduction process|oxidoreductase activity,ALDH2
WBGene00000107,ENSG00000128918,COMPARA|COMPARA88|COMPARA89|ORTHOINSPECTOR|ORTHOMCL,5,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,3-chloroallyl aldehyde dehydrogenase activity|9-cis-retinoic acid biosynthetic process|aldehyde dehydrogenase (NAD) activity|anterior/posterior pattern specification|blood vessel development|camera-type eye development|cardiac muscle tissue development|cellular response to retinoic acid|cytoplasm|cytosol|determination of bilateral symmetry|embryonic camera-type eye development|embryonic digestive tract development|embryonic forelimb morphogenesis|embryonic limb morphogenesis|face development|forebrain development|heart morphogenesis|hindbrain development|kidney development|liver development|lung development|metabolic process|midgut development|morphogenesis of embryonic epithelium|negative regulation of cell proliferation|neural crest cell development|neural tube development|neuron differentiation|oxidation-reduction process|oxidoreductase activity|pancreas development|perinuclear region of cytoplasm|pituitary gland development|positive regulation of apoptotic process|positive regulation of cell proliferation|positive regulation of gene expression|proximal/distal pattern formation|regulation of endothelial cell proliferation|response to cytokine|response to estradiol|response to vitamin A|retinal binding|retinal dehydrogenase activity|retinal metabolic process|retinoic acid biosynthetic process|retinoic acid metabolic process|retinoic acid receptor signaling pathway|retinol metabolic process|ureter maturation|vitamin A metabolic process,ALDH1A2
WBGene00000107,ENSG00000128918,COMPARA|COMPARA88|COMPARA89|ORTHOINSPECTOR|ORTHOMCL,5,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,3-chloroallyl aldehyde dehydrogenase activity|9-cis-retinoic acid biosynthetic process|aldehyde dehydrogenase (NAD) activity|anterior/posterior pattern specification|blood vessel development|camera-type eye development|cardiac muscle tissue development|cellular response to retinoic acid|cytoplasm|cytosol|determination of bilateral symmetry|embryonic camera-type eye development|embryonic digestive tract development|embryonic forelimb morphogenesis|embryonic limb morphogenesis|face development|forebrain development|heart morphogenesis|hindbrain development|kidney development|liver development|lung development|metabolic process|midgut development|morphogenesis of embryonic epithelium|negative regulation of cell proliferation|neural crest cell development|neural tube development|neuron differentiation|oxidation-reduction process|oxidoreductase activity|pancreas development|perinuclear region of cytoplasm|pituitary gland development|positive regulation of apoptotic process|positive regulation of cell proliferation|positive regulation of gene expression|proximal/distal pattern formation|regulation of endothelial cell proliferation|response to cytokine|response to estradiol|response to vitamin A|retinal binding|retinal dehydrogenase activity|retinal metabolic process|retinoic acid biosynthetic process|retinoic acid metabolic process|retinoic acid receptor signaling pathway|retinol metabolic process|ureter maturation|vitamin A metabolic process,ALDH1A2
WBGene00000107,ENSG00000137124,COMPARA|COMPARA88|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,6,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,aldehyde dehydrogenase (NAD) activity|carbohydrate metabolic process|ethanol catabolic process|ethanol oxidation|intracellular membrane-bounded organelle|metabolic process|mitochondrial matrix|mitochondrion|NAD binding|nucleoplasm|oxidation-reduction process|oxidoreductase activity,ALDH1B1
WBGene00000107,ENSG00000137124,COMPARA|COMPARA88|COMPARA89|INPARANOID|ORTHOINSPECTOR|ORTHOMCL,6,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,aldehyde dehydrogenase (NAD) activity|carbohydrate metabolic process|ethanol catabolic process|ethanol oxidation|intracellular membrane-bounded organelle|metabolic process|mitochondrial matrix|mitochondrion|NAD binding|nucleoplasm|oxidation-reduction process|oxidoreductase activity,ALDH1B1
WBGene00000107,ENSG00000165092,COMPARA|COMPARA88|COMPARA89|ORTHOINSPECTOR|ORTHOMCL,5,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,aldehyde dehydrogenase (NAD) activity|androgen binding|benzaldehyde dehydrogenase (NAD+) activity|cellular aldehyde metabolic process|cytoplasm|cytosol|ethanol oxidation|extracellular exosome|fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate|GTPase activator activity|metabolic process|NAD binding|nucleotide binding|oxidation-reduction process|oxidoreductase activity|positive regulation of GTPase activity|retinal dehydrogenase activity|retinoid metabolic process|retinol metabolic process,ALDH1A1
WBGene00000107,ENSG00000165092,COMPARA|COMPARA88|COMPARA89|ORTHOINSPECTOR|ORTHOMCL,5,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,aldehyde dehydrogenase (NAD) activity|androgen binding|benzaldehyde dehydrogenase (NAD+) activity|cellular aldehyde metabolic process|cytoplasm|cytosol|ethanol oxidation|extracellular exosome|fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate|GTPase activator activity|metabolic process|NAD binding|nucleotide binding|oxidation-reduction process|oxidoreductase activity|positive regulation of GTPase activity|retinal dehydrogenase activity|retinoid metabolic process|retinol metabolic process,ALDH1A1
WBGene00000107,ENSG00000184254,COMPARA|COMPARA88|COMPARA89|ORTHOMCL,4,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,aldehyde dehydrogenase (NAD) activity|aldehyde dehydrogenase [NAD(P)+] activity|cytoplasm|cytosol|embryonic camera-type eye development|embryonic eye morphogenesis|extracellular exosome|face development|Harderian gland development|inner ear morphogenesis|locomotory behavior|metabolic process|NAD+ binding|neuromuscular process controlling balance|nose development|nucleus|nucleus accumbens development|olfactory pit development|optic cup morphogenesis involved in camera-type eye development|oxidation-reduction process|oxidoreductase activity|plasma membrane|positive regulation of apoptotic process|protein homodimerization activity|protein homotetramerization|retinal dehydrogenase activity|retinal metabolic process|retinoic acid biosynthetic process|retinoic acid metabolic process|retinol metabolic process|righting reflex|thyroid hormone binding,ALDH1A3
WBGene00000107,ENSG00000184254,COMPARA|COMPARA88|COMPARA89|ORTHOMCL,4,alh-1,F54D8.3,III-2N01,"INTERPRO:IPR015590 ""Aldehyde dehydrogenase domain""|INTERPRO:IPR016161 ""Aldehyde/histidinol dehydrogenase""|INTERPRO:IPR016162 ""Aldehyde dehydrogenase N-terminal domain""|INTERPRO:IPR016163 ""Aldehyde dehydrogenase, C-terminal""",,aldehyde dehydrogenase (NAD) activity|aldehyde dehydrogenase [NAD(P)+] activity|cytoplasm|cytosol|embryonic camera-type eye development|embryonic eye morphogenesis|extracellular exosome|face development|Harderian gland development|inner ear morphogenesis|locomotory behavior|metabolic process|NAD+ binding|neuromuscular process controlling balance|nose development|nucleus|nucleus accumbens development|olfactory pit development|optic cup morphogenesis involved in camera-type eye development|oxidation-reduction process|oxidoreductase activity|plasma membrane|positive regulation of apoptotic process|protein homodimerization activity|protein homotetramerization|retinal dehydrogenase activity|retinal metabolic process|retinoic acid biosynthetic process|retinoic acid metabolic process|retinol metabolic process|righting reflex|thyroid hormone binding,ALDH1A3
